uuid,human_written_content,aigenerated_content,model,num_completion_token,num_original_token,num_prompt_token,num_iagenerated_token,original_label,source_type,ai_generated_label,article_type,pre_post_GPT,dataset_source,GPT-3.5 NLI,GPT_NLI_plus_ai_label,AlignScore,BERTScore_Precision,BERTScore_Recall,BERTScore_F1,Semantic_Distance,Prompt
d7e0fb97-b37b-4419-85c5-bc5aa0fbbefe,"""Yes, you are being a drama queen. What is the ACTUAL death rate of COVID? 0.2%? Seriously... this virus will not be something we will be able to find a safe vaccine for anytime soon. Our only hope is herd immunity. So, settle down and just do what you can to help who you can.""","""Let's keep things in perspective. The actual death rate of COVID is around 0.2%. Finding a safe vaccine may take time, so our best bet is herd immunity. Stay calm, do your part, and help others where you can.""",gpt-3.5-turbo-0125,51,67,175,226,real,AI Machine,real,twitter post,pre-GPT,CoAID,Not Entailment,Not Entailment_real,0.961992979,0.926552236,0.904230893,0.915255487,0.127257347,Minor
0d5ed89f-1dd5-4f8e-8b58-e59c8420e0aa,in this article we explore causes of burning sensation in nose along with their treatments and other symptoms. we also look into home remedies that can reduce irritation. burning feeling in nose can stem from infection allergic reaction or another cause of irritation. person may also experience burning irritation or itching in eyes throat or sinuses. burning sensation in nose may result from inflammation or irritation brought about by infection or alle. ,"This article delves into the reasons behind a burning sensation in the nose, along with treatments and accompanying symptoms. It discusses potential causes such as infections, allergies, and irritants, which can also lead to burning, irritation, or itching in the eyes, throat, or sinuses. The burning feeling in the nose can be a result of inflammation or irritation triggered by infections or allergies. Home remedies are also explored for alleviating the discomfort.",gpt-3.5-turbo-0125,88,77,189,277,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.956621706,0.919936419,0.918157279,0.919045985,0.031046927,Minor
3d747f23-00dd-4e42-b338-dccb15f6a821,accumulating evidence supports ending isolation and precautions for persons with covid-19 using a symptom based strategy. specifically researchers have reported that people with mild to moderate covid-19 remain infectious no longer than 10 days after their symptoms began and those with more severe illness or those who are severely immunocompromised remain infectious no longer than 20 days after their symptoms began. therefore cdc has updated the recommendations for discontinuing home isolatio. ,"New evidence suggests a symptom-based approach for ending isolation for individuals with COVID-19. Research indicates those with mild to moderate cases are infectious for up to 10 days after symptoms onset, and severe cases for up to 20 days. Consequently, the CDC has revised guidelines for ending home isolation.",gpt-3.5-turbo-0125,59,74,198,257,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.968417406,0.92857784,0.893790007,0.910851896,0.159801662,Minor
d51996ba-8118-42f0-98c9-e87d0791a7ea,"""According to WHO: Drinking alcohol does not protect you against COVID-19 and can be dangerous Frequent or excessive alcohol consumption can increase your risk of health problems #covid19 #awarenesscampaign #pandemic #stayhomestaystrong #stayhome #staysafe""","""WHO warns against drinking alcohol as protection from COVID-19. Excessive consumption can be harmful and increase health risks. Stay informed and stay safe! #covid19 #awareness #health""",gpt-3.5-turbo-0125,40,42,164,204,real,AI Machine,real,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_real,0.682396889,0.928966701,0.895583749,0.911969841,0.113325179,Minor
80a144b8-8e04-4b9e-a386-d4183306b02c,an international clinical trial has been launched after a cancer drug that targets the root cause of extreme inflammation showed promise in a preliminary study. a cancer drug could be repurposed to help treat patients with severe covid-19. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. in some people wi. ,A global clinical trial is underway following positive results from a preliminary study on a cancer drug that addresses the underlying cause of severe inflammation. There are hopes of repurposing the drug to aid in treating severe cases of COVID-19. All information is sourced from publicly available data and may be subject to change. Stay updated on the latest COVID-19 news through our dedicated hub and live updates page.,gpt-3.5-turbo-0125,79,89,206,285,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.948479831,0.922549427,0.904308736,0.913338065,0.065122366,Minor
65f11368-cc3e-4912-a8eb-19b25d2c0c98,"""When can we expect the results from treating 20 patients for covid-19?""","""When will the outcomes of treating 20 COVID-19 patients be available?""",gpt-3.5-turbo-0125,15,15,122,137,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.975639403,0.936316907,0.927179635,0.93172586,0.052773595,Minor
4e75bb3d-b50c-40e7-83d8-d922238f00c9,several companies and institutions are now doing research on a covid-19 vaccine. how quickly they can develop the vaccine will depend on how clinical trials go. getty images some government and business officials are expressing hope that a vaccine against covid-19 could be ready as early as january. experts say that goal is quite optimistic given the testing manufacturing and distribution that usually accompanies a new vaccine. they do note that the genome sequencing for the new coronavi. ,"Various companies and institutions are actively researching a COVID-19 vaccine, with the timeline for its development contingent on successful clinical trials. Government and business officials are optimistic that a vaccine could be ready by January. However, experts caution that this goal may be overly ambitious considering the typical processes involved in testing, manufacturing, and distribution of a new vaccine. Despite challenges, progress is being made in genome sequencing for the novel coronavirus.",gpt-3.5-turbo-0125,83,83,202,285,real,AI Machine,real,news article,pre-GPT,CoAID,Not entailment,Not entailment_real,0.594835579,0.921694517,0.908808887,0.915206313,0.104942858,Minor
250a4854-b49e-4626-aa35-84d08b291472,this new searchable database provides access to technical guidelines scientific publications and ongoing research protocols from the americas and affected countries worldwide regarding the coronavirus disease covid-19 pandemic. recommendations and guidance from the pan american health organization and the world health organization are also included making it a useful platform of trusted information for decision and policy making authorities researchers health professionals and individua. ,"A new searchable database has been launched, offering access to technical guidelines, scientific publications, and ongoing research protocols related to the COVID-19 pandemic. The database includes recommendations and guidance from the Pan American Health Organization and the World Health Organization, making it a valuable resource for decision-makers, researchers, health professionals, and individuals.",gpt-3.5-turbo-0125,64,66,181,245,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.928006411,0.932452202,0.904616356,0.918323398,0.121473372,Minor
c8c6da65-554f-4db6-a60b-23188d928907,"""#Repost who Can people wear masks while exercising during #COVID19?⠀ ⠀ People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably.⠀ ⠀ #coronavirus #knowthefacts https://www.instagram.com/p/CBjDugDFAyJ/?igshid=1liffq0t5noo1""","""Can people wear masks while exercising during #COVID19? It is recommended NOT to wear masks while exercising as they may impact breathing comfort. #coronavirus #knowthefacts""",gpt-3.5-turbo-0125,38,43,184,222,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.972249806,0.954503477,0.817511141,0.880711973,0.175963879,Minor
3a871964-08a8-420d-8f2d-227a7dfe6825,who calls on industry and governments to increase manufacturing by 40 per cent to meet rising global demand the world health organization has warned that severe and mounting disruption to the global supply of personal protective equipment ppe caused by rising demand panic buying hoarding and misuse is putting lives at risk from the new coronavirus and other infectious diseases. healthcare workers rely on personal protective equipment to protect themselves and their patients from being. ,"The World Health Organization urges industry and governments to boost manufacturing by 40% to address the growing global demand for personal protective equipment (PPE). The organization expresses concerns over the severe disruptions in the global supply chain of PPE due to increased demand, panic buying, hoarding, and misuse, putting lives at risk from COVID-19 and other infectious diseases. Healthcare workers depend on PPE to safeguard themselves and patients from infection.",gpt-3.5-turbo-0125,86,77,191,277,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.761186898,0.919809997,0.922186494,0.920996785,0.073726892,Minor
11c2405d-0d6e-47e9-af42-0fafe7676795,"""Yeah i mean this scenario is totally hypothetical but imo these might be the result What do you think?""","""I believe this scenario is purely hypothetical. What are your thoughts on the potential outcomes?""",gpt-3.5-turbo-0125,17,22,127,144,real,AI Machine,real,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_real,0.923241019,0.918438196,0.889454722,0.90371412,0.134740591,Minor
74a132be-86de-45c7-a7cc-7a95c5a8d2ab,when its necessary to wash your hands more frequently these tips can help keep your skin from becoming dry and chapped. getty images diligent handwashing may keep germs away but it may also damage skin. washing in warm water rather than hot can keep your hands from getting dry. blotting rather than drying hands dry can keep abrasions from forming. hand sanitizer can be used temporarily in place of washing when hands are extremely chapped. all data and statistics are based on publicly. ,Tips to Prevent Dry and Chapped Skin While Washing Hands: Getty Images advises washing hands in warm water instead of hot to avoid dryness. Blotting hands dry instead of rubbing can prevent abrasions. Hand sanitizer can be used temporarily if hands are extremely chapped. All tips are based on public data and statistics.,gpt-3.5-turbo-0125,64,89,207,271,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.832987487,0.916878104,0.897757113,0.907216847,0.136719048,Minor
a711c13e-333b-4c62-a9f0-0a99fa1d5ed4,"""What do these articles even mean? Like when Hilary said she would respect the results and didn’t? Did Trump ever say he wouldn’t leave lol. Like we just make up shit now""","""Do these articles even make sense? Remember when Hillary said she'd respect the results but didn't? Did Trump ever say he wouldn't leave lol. We just fabricate stories now?""",gpt-3.5-turbo-0125,37,41,145,182,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.869919002,0.962365746,0.952619255,0.957467735,0.125828981,Minor
c4c271cf-4475-488a-8a6a-2d06dc9c50ff,another reason to wear a mask in public people are more likely to maintain their distance when they see you have one on. getty images wearing a mask can help prevent the spread of covid-19 by catching the tiny droplets that are released when we speak cough or sneeze. new research indicates that wearing a mask may also encourage people to physically distance themselves. unfortunately many americans object to wearing masks. experts say its important to educate ourselves about the fact. ,"Wearing a mask not only helps prevent the spread of COVID-19 by catching droplets, but new research shows it may also encourage others to maintain physical distance. Despite objections, experts emphasize the importance of educating ourselves on this matter to protect public health.",gpt-3.5-turbo-0125,51,86,204,255,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.624239624,0.909409642,0.87721628,0.893022895,0.159885764,Minor
be4ce435-1871-480d-9952-a7ca5171ef84,geneva prevention and treatment services for noncommunicable diseases ncds have been severely disrupted since the covid-19 pandemic began according to a who survey released today. the survey which was completed by 155 countries during a 3-week period in may confirmed that the impact is global but that low income countries are most affected. this situation is of significant concern because people living with ncds are at higher risk of severe covid-19-related illness and death. the resu. ,"WHO survey reveals disruption in Geneva NCD prevention and treatment services due to COVID-19. Survey of 155 countries in May highlights global impact, with low-income nations hit hardest. Concern arises as NCD patients face higher risk of severe COVID-19 outcomes.",gpt-3.5-turbo-0125,52,80,207,259,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.985009193,0.917349756,0.875428736,0.895899117,0.080282092,Minor
45cf3a9e-5818-4d50-aa4d-d85e21dd081b,"""Historically it has been to do serology or blood tests for pathogen-specific antibodies. This study suggests that this may not be as useful over time. Which brings up other than live virus re-exposure tests, if there is protection, what is the best test? again, time will tell.""","New research questions the effectiveness of serology tests for pathogen-specific antibodies over time. It raises the question of the best test for protection against re-exposure, aside from live virus tests. Time will reveal the answer.",gpt-3.5-turbo-0125,44,56,167,211,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.885058641,0.933955014,0.90358299,0.918518007,0.106637478,Minor
8007c2ca-b4a4-4362-9f3d-1c7e470fc401,experts say covid-19 vaccine mandate might be difficult to enforce so public education or limited mandate might be better solutions. getty images experts say it appears government agencies and even employers can require people to get covid-19 vaccine once its available. however they say such mandate might be difficult to enforce so public education might be better option. another alternative would be to mandate that healthcare workers and people in high risk groups get vaccin. ,"Experts suggest that enforcing a COVID-19 vaccine mandate could be challenging, favoring public education or a limited mandate instead. While government agencies and employers may be able to require vaccination, enforcing it could prove difficult. A more feasible approach could involve mandating healthcare workers and individuals in high-risk groups to receive the vaccine.",gpt-3.5-turbo-0125,63,79,197,260,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.976011276,0.914321363,0.892261207,0.903156579,0.096505463,Minor
801fb29e-a899-4311-9dc3-00563ccf4bf9,all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. as the number of covid-19 cases continues to rise in the u.s. the cdc have been keeping track of which groups face the greatest risk of exposure to the virus and which are most likely to experience severe symptoms of the resulting illness. in a new offic. ,"Publicly available data is being used to track the increasing number of COVID-19 cases in the U.S. The CDC is monitoring which groups are at the highest risk of exposure and experiencing severe symptoms. In a recent briefing, the CDC shared their findings. For the latest updates on the outbreak, visit the coronavirus hub and follow live updates.",gpt-3.5-turbo-0125,68,93,211,279,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.730823219,0.910471201,0.886317611,0.898232043,0.091574907,Minor
8ab93347-4dd9-4223-b471-79d41595f23f,"""Again, what percentage do we need to be infected to reach herd immunity and what is the mortality rate according to you?""","""What percentage of the population needs to be infected to achieve herd immunity? And what is your estimate of the mortality rate?""",gpt-3.5-turbo-0125,24,26,131,155,real,AI Machine,real,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_real,0.809332252,0.953384399,0.951335967,0.95235908,0.033730984,Minor
ec80df75-f85f-41e0-9020-c48c8d358288,this document provides summary of considerations and current centers for disease control and prevention cdc recommendations regarding testing healthcare personnel hcp for sars cov-2. this document does not apply to individuals who do not meet definition of hcp as defined below. cdc recommendations for sars cov-2 testing have been developed based on what is currently known about covid-19 and are subject to change as additional information becomes available. testing of hcp can be co. ,A summary document outlines the Centers for Disease Control and Prevention's recommendations for testing healthcare personnel (HCP) for SARS-CoV-2. The guidelines are based on current knowledge of COVID-19 and may evolve with new information. The recommendations do not extend to those who do not meet the HCP definition. Testing protocols for HCP are subject to updates as more data emerges.,gpt-3.5-turbo-0125,77,78,202,279,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.954276919,0.911946952,0.894731879,0.90325743,0.048938334,Minor
406b3ec2-7a62-4460-b9ce-6e29362a314f,during the covid-19 pandemic dental emergencies 2 will arise and may require treatment by dhcp. dhcp should regularly consult their state dental boards or other regulating agencies for requirements specific to their jurisdictions as information is changing rapidly. the following dental specific recommendations should be used with cdcs interim infection prevention and control recommendations for patients with covid-19 and the interim additional guidance for outpatient and ambulatory care se. ,Dental emergencies during COVID-19 may need treatment by dentists. Dentists should check state dental boards for specific requirements as guidelines are evolving. They should follow CDC's infection control recommendations for COVID-19 patients and outpatient care.,gpt-3.5-turbo-0125,46,72,190,236,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.902541816,0.914114714,0.877173424,0.895263195,0.181225657,Minor
3744dfec-100e-472c-a74c-4e9ffad4e691,"""FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. Stay updated with correct ways to stay safe. #LiveUpDenim #COVID19 #StayHome #StaySafe""","""Reminder: Using bleach or disinfectant on your body won't protect you from COVID-19. Stay informed on safe prevention methods. #LiveUpDenim #StaySafe""",gpt-3.5-turbo-0125,37,42,159,196,real,AI Machine,real,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_real,0.9524436,0.940273464,0.923181176,0.93164897,0.054500639,Minor
d4555e24-d6cb-49fe-91b9-d624e333d668,"""FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. @Killybegs family health centre https://www.instagram.com/p/CAavOzbJlPa/?igshid=ydh4mbx7r7jd""","""Reminder: No licensed drugs for COVID-19 treatment or prevention. Stay informed @Killybegs family health center""",gpt-3.5-turbo-0125,25,28,161,186,real,AI Machine,real,twitter post,pre-GPT,CoAID,entailment,entailment_real,0.325431675,0.930795312,0.802628458,0.861973703,0.115878344,Minor
5039ce59-3df4-4575-8779-c379d0b75ac8,"""What is herd immunity and could it work with COVID-19? http://whdh.com/news/what-is-herd-immunity-and-could-it-work-with-covid-19/ #7News""","""What is herd immunity and its potential for COVID-19? Learn more: http://whdh.com/news/what-is-herd-immunity-and-could-it-work-with-covid-19/ #7News""",gpt-3.5-turbo-0125,44,18,148,192,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.932973683,0.97321409,0.983445108,0.978302896,0.027899325,Minor
a2bdf1e4-07d5-4a79-87fa-57130569b89f,"sweden has seen a higher death rate than its neighbors. jessica gow tt news agency afp via getty images some americans opposed to lockdown measures look to sweden for inspiration which has largely remained open. but sweden has nt come through the pandemic unscathed. swedens per capita death rate was 36 per 100,000 which is higher than the united states at 27 and neighboring denmark at 9. all data and statistics are based on publicly available data at the time of publication. some inform. ","Sweden's death rate surpasses neighbors despite remaining open during the pandemic. The country's per capita death rate of 36 per 100,000 is higher than the United States at 27 and Denmark at 9. While some Americans look to Sweden for inspiration against lockdown measures, the data shows Sweden has not emerged unscathed from the crisis. The information is based on publicly available data at the time of reporting.",gpt-3.5-turbo-0125,84,89,221,305,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.943943799,0.926148593,0.877698421,0.901272774,0.033721209,Minor
32c325bf-4895-4b52-95a3-4fba94047918,"""It is not the opinion of 21st Century Wire, it is Dr. Ioannidis presenting the results of his serology study. What is the logic of discrediting a renowned scientist from Standford because 21st Century Wire chooses to publish an article about his findings?""","""Why discredit Dr. Ioannidis from Stanford for his serology study results just because 21st Century Wire published an article on it? Let's focus on the science, not the source.""",gpt-3.5-turbo-0125,39,48,163,202,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.632216752,0.924529433,0.91066581,0.917545259,0.234254837,Minor
0120ed08-cd61-4b8f-b6d1-7c0c19facb0a,"""Frequent Question According to https://www.who.int/news-room/q-a-detail/q-a-coronaviruses Is there a vaccine, drug or treatment for COVID-19?""","""Common query: Is there a vaccine, drug or treatment for COVID-19? Check out WHO's Q&A section for more info: https://www.who.int/news-room/q-a-detail/q-a-coronaviruses""",gpt-3.5-turbo-0125,47,20,142,189,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment.,Entailment._real,0.675190389,0.9262802,0.954676151,0.940263808,0.077633202,Minor
5ad51f42-79dc-4457-85a6-fa05e0435ebe,"""Get your facts straight! Does drinking alcohol protect you from COVID-19? Drinking alcohol does NOT protect you against COVID-19 and can be dangerous. Keep your eyes out for more COVID-19 Myth Busters. #qualityinsafehands #makingadifference #fulfillingpotential""","""Important reminder: Drinking alcohol does not protect against COVID-19 and can be dangerous. Stay informed and watch out for more COVID-19 Myth Busters. #COVID19 #StaySafe""",gpt-3.5-turbo-0125,39,44,165,204,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment.,Entailment._real,0.650490701,0.940857172,0.908370793,0.924328625,0.10796082,Minor
e854dfe4-4e9a-41db-b164-eb5c0c40701c,stay informed with live updates on the current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. an editorial of the journal of clinical endocrinology metabolism jcem has suggested that people who take the class of steroid hormones known as glucocorticoids may be more likely to contract covid-19 and if they do are more likely to have severe symptoms. glucocorticoids are frequently a medication doctors prescribe for chronic inflammatory diseases. ,"For the latest information on the COVID-19 pandemic, including prevention and treatment advice, visit our coronavirus hub. An editorial in the Journal of Clinical Endocrinology Metabolism warns that individuals using glucocorticoids, a type of steroid hormone, may have a higher risk of contracting COVID-19 and experiencing severe symptoms. These hormones are commonly prescribed by doctors to treat chronic inflammatory conditions.",gpt-3.5-turbo-0125,78,78,202,280,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.960963249,0.929516375,0.912475288,0.920917034,0.051168442,Minor
0688f963-87aa-4298-8209-2ff318ed7882,"""Come get ""#HerdImmunity with bands who haven't been relevant since the 1990s. Brings a whole new meaning to the phrase ""death metal"". What is wrong with people and why do you want to spread #COVID__19 ?""","""Why are people attending concerts promoting #HerdImmunity with 90s bands? It's like a twisted version of ""death metal"". Let's not spread #COVID__19 willingly. Stay safe, everyone.""",gpt-3.5-turbo-0125,43,46,159,202,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.311149865,0.908094287,0.895553291,0.901780248,0.222506523,Minor
7c44b810-51b1-4735-a696-e6014f9a1286,"""When can we expect the results of second call for IMPRESS PROJECTS? Also, when will the third call be sent out??#impresssecondcallresults #impressthirdcall #MHRD""","""When will the results of the second call for IMPRESS PROJECTS be announced? And when can we anticipate the release of the third call? #impresssecondcallresults #impressthirdcall #MHRD""",gpt-3.5-turbo-0125,45,33,149,194,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.850995839,0.962971389,0.961530328,0.962250352,0.08318305,Minor
12e26f0c-e530-44df-9cfd-731faf8a7dc5,all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 pandemic. as cases of covid-19 continue to rise search for effective vaccine against disease continues. recent report provides encouraging results for vaccine candidate under development in russia but there are still no data showing that any vaccin. ,"Publicly available data at the time of publication shows a search for an effective COVID-19 vaccine as cases continue to rise. A recent report from Russia offers promising results for a vaccine candidate under development. However, no data yet confirm the effectiveness of any vaccine.",gpt-3.5-turbo-0125,52,79,196,248,real,AI Machine,real,news article,pre-GPT,CoAID,not-entailment,not-entailment_real,0.979681551,0.910929263,0.868107617,0.889003098,0.112685144,Minor
f52ee110-0deb-4cca-b75a-9e751f7ed8e0,"""Thank you Sir.Please let’s get the word out for God’s sake. What is it with us Americans.Everything offends us, even protecting ourselves, loved ones &amp; humanity against a mass extinction type plague? Pathetic. Who’ll inherit herd immunity?They seem not to care,a bit suicidal,yes?""","""Let's spread the word for the sake of humanity. Why are Americans offended by protecting themselves against a mass extinction type plague? Who will inherit herd immunity if they don't care? It's concerning and a bit suicidal.""",gpt-3.5-turbo-0125,45,65,172,217,real,AI Machine,real,twitter post,pre-GPT,CoAID,Entailment,Entailment_real,0.955066741,0.922001064,0.88529247,0.903274,0.114937782,Minor
1537066d-d9e7-4d29-923e-534c9328cc6d,what centers for disease control and prevention cdc will provide update to media on covid-19 response. important instructions due to anticipated high volume please plan to dial in to telebriefing 15 minutes before start time. media if you would like to ask question during call press 1 on your touchtone phone. press 2 to withdraw your question. you may queue up at any time. you will hear tone to indicate your question is pending. transcript transcript. ,The Centers for Disease Control and Prevention (CDC) will be holding a media update on their response to COVID-19. The CDC advises media to dial in to a telebriefing 15 minutes before the start time due to expected high volume. Media can press 1 on their touchtone phone to ask questions during the call and press 2 to withdraw a question. They can queue up at any time and will hear a tone when their question is pending.,gpt-3.5-turbo-0125,92,83,203,295,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.974133909,0.922913909,0.913400233,0.918132424,0.079269171,Minor
801a9289-0705-4495-a5f0-b2763302bd9e,restrictive measures aimed at curbing the new coronavirus pandemic have changed the lives of people all over the world in drastic ways. for this special feature we have asked readers and contributors to share their best coping strategies. what do people do to cope with the covid-19 pandemic and restrictive measures. in this special feature we present some of the top coping strategies that readers shared with us. to help support the mental well being of you and your loved ones during this diffi. ,"The COVID-19 pandemic and associated restrictions have significantly impacted people globally. In a special feature, readers and contributors share their coping strategies. The feature highlights various ways individuals are managing the challenges posed by the pandemic to support mental well-being.",gpt-3.5-turbo-0125,47,89,205,252,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.981680453,0.919834852,0.889107645,0.90421021,0.120940685,Minor
b79f2240-a47b-4df8-860f-03033e9fc30d,"""What is percentage for herd immunity Laura! Now you are a Dr??? Please stop talking!""","""Hey Laura, what's the herd immunity threshold? Since when did you become a doctor? Please refrain from spreading misinformation!""",gpt-3.5-turbo-0125,25,22,124,149,real,AI Machine,real,twitter post,pre-GPT,CoAID,entailment,entailment_real,0.503328562,0.897314072,0.902622521,0.899960458,0.130013645,Minor
9697b65c-7ed4-49f7-8e4a-085e92fc19c9,people with hypochondria may find that anxiety around covid-19 can seriously affect their mental health. to help support the mental well being of you and your loved ones during this difficult time visit our dedicated hub to discover more research backed information. health anxiety or hypochondria is the irrational obsessive fear that a person has or will have a serious medical issue. doctors now also use the term illness anxiety disorder when referring to hypochondria. people with the condit. ,"Individuals suffering from hypochondria may experience heightened anxiety during the COVID-19 pandemic, leading to serious impacts on their mental health. To assist in maintaining mental well-being, a dedicated hub offers research-backed information. Hypochondria, also known as health anxiety, involves irrational fears of serious medical conditions. Health professionals now use the term ""illness anxiety disorder"" to describe this condition.",gpt-3.5-turbo-0125,78,84,204,282,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.888524711,0.912478745,0.896879673,0.904612005,0.078547478,Minor
8945893f-ec56-4750-ae92-ee96340ca867,friday may 1 2020 healthday news -- many people who are seriously ill with covid-19 end up on ventilators to help them breathe but sometimes even ventilators are n't enough. that 's when a device called ecmo may help. ecmo can do the work of the lungs and in some cases the heart. ecmo stands for extracorporeal membrane oxygenation. it 's a machine that oxygenates blood using a complex circuit of pumps tubes filters and monitors. someone on ecmo has to be monitored by a team of experts an. ,"Some COVID-19 patients need more than ventilators to help them breathe. Extracorporeal membrane oxygenation (ECMO) can assist in cases where ventilators are not sufficient. ECMO acts as a temporary heart and lung support by oxygenating blood through a circuit of pumps, tubes, and filters. Patients on ECMO require constant monitoring by a specialized team of medical professionals.",gpt-3.5-turbo-0125,77,95,231,308,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment,Entailment_real,0.790409565,0.901625216,0.869024456,0.885024726,0.129285455,Minor
64acfcb5-c3a8-40a8-a10a-3d897e31fba1,"""Myth: Drinking alcohol does not protect you against COVID-19 and can be dangerous Fact: Frequent or excessive alcohol consumption can increase your risk of health problems. Learn more from http://arcadiaprojects.org/coronavirus-disease-covid-19-advice-for-the-public-myth-busters/ #covid19 #myth #mythbusters #learn #charity #nonprofit""","""🚫 Myth: Alcohol does not protect against COVID-19
✅ Fact: Excessive alcohol can harm health
Learn more at http://arcadiaprojects.org/coronavirus-disease-covid-19-advice-for-the-public-myth-busters/ #covid19 #myth #mythbusters #learn""",gpt-3.5-turbo-0125,70,49,189,259,real,AI Machine,real,twitter post,pre-GPT,CoAID,Not-entailment,Not-entailment_real,0.947265685,0.956826806,0.952106833,0.954460979,0.066892147,Minor
298d5c4e-f4a0-40cd-8099-30f08a03eb00,yes. cdc recommends that you avoid all nonessential international travel because of the covid-19 pandemic. some healthcare systems are overwhelmed and there may be limited access to adequate medical care in affected areas. many countries are implementing travel restrictions and mandatory quarantines closing borders and prohibiting non citizens from entry with little advance notice. airlines have cancelled many international flights and in country travel may be unpredictable. if you choose to t. ,"The CDC advises against nonessential international travel due to the COVID-19 pandemic. Healthcare systems may be strained, limiting medical care access in affected areas. Many countries have imposed travel restrictions and border closures with short notice. Airlines have canceled numerous international flights. Domestic travel may also be uncertain.",gpt-3.5-turbo-0125,57,78,195,252,real,AI Machine,real,news article,pre-GPT,CoAID,Entailment.,Entailment._real,0.86713773,0.94280082,0.911607623,0.926941812,0.095111489,Minor
a770825f-cd52-4b20-bdf6-c54cbeab5856,anyone in united states regardless of immigration status can get diagnostic test for covid-19 free of charge at local health center community testing site or pharmacy. many insurers have waived cost of covid-19 antibody tests meaning most people will not have to pay. sars cov-2 or novel coronavirus is new virus. in some people it can cause covid-19 respiratory disease. many people with covid-19 will experience mild symptoms and others will have no symptoms at all. ,"COVID-19 diagnostic tests are available free of charge to all individuals in the United States, regardless of their immigration status. Testing can be done at local health centers, community testing sites, or pharmacies. Most insurers have also waived the cost of COVID-19 antibody tests, ensuring minimal financial burden on individuals. The virus, SARS-CoV-2, can result in the respiratory disease COVID-19, with symptoms ranging from mild to asymptomatic in different individuals.",gpt-3.5-turbo-0125,93,81,204,297,real,AI Machine,real,news article,pre-GPT,CoAID,entailment,entailment_real,0.853057742,0.905027747,0.897374272,0.901184797,0.046976566,Minor
