human_written_content,ai_generated_content,BERTScore_Precision,BERTScore_Recall,BERTScore_F1
all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. as the number of covid-19 cases continues to rise in the u.s. the cdc have been keeping track of which groups face the greatest risk of exposure to the virus and which are most likely to experience severe symptoms of the resulting illness. in a new offic. ,"Publicly available data is being used to track the increasing number of COVID-19 cases in the U.S. The CDC is monitoring which groups are at the highest risk of exposure and experiencing severe symptoms. In a recent briefing, the CDC shared their findings. For the latest updates on the outbreak, visit the coronavirus hub and follow live updates.",0.9104712009429932,0.8863176107406616,0.8982320427894592
"""Again, what percentage do we need to be infected to reach herd immunity and what is the mortality rate according to you?""","""What percentage of the population needs to be infected to achieve herd immunity? And what is your estimate of the mortality rate?""",0.9533843994140625,0.9513359665870667,0.9523590803146362
this document provides summary of considerations and current centers for disease control and prevention cdc recommendations regarding testing healthcare personnel hcp for sars cov-2. this document does not apply to individuals who do not meet definition of hcp as defined below. cdc recommendations for sars cov-2 testing have been developed based on what is currently known about covid-19 and are subject to change as additional information becomes available. testing of hcp can be co. ,A summary document outlines the Centers for Disease Control and Prevention's recommendations for testing healthcare personnel (HCP) for SARS-CoV-2. The guidelines are based on current knowledge of COVID-19 and may evolve with new information. The recommendations do not extend to those who do not meet the HCP definition. Testing protocols for HCP are subject to updates as more data emerges.,0.9119469523429871,0.894731879234314,0.903257429599762
during the covid-19 pandemic dental emergencies 2 will arise and may require treatment by dhcp. dhcp should regularly consult their state dental boards or other regulating agencies for requirements specific to their jurisdictions as information is changing rapidly. the following dental specific recommendations should be used with cdcs interim infection prevention and control recommendations for patients with covid-19 and the interim additional guidance for outpatient and ambulatory care se. ,Dental emergencies during COVID-19 may need treatment by dentists. Dentists should check state dental boards for specific requirements as guidelines are evolving. They should follow CDC's infection control recommendations for COVID-19 patients and outpatient care.,0.9141147136688232,0.8771734237670898,0.8952631950378418
"""FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. Stay updated with correct ways to stay safe. #LiveUpDenim #COVID19 #StayHome #StaySafe""","""Reminder: Using bleach or disinfectant on your body won't protect you from COVID-19. Stay informed on safe prevention methods. #LiveUpDenim #StaySafe""",0.9402734637260437,0.9231811761856079,0.9316489696502686
"""FACT: There are currently no drugs licensed for the treatment or prevention of COVID-19. @Killybegs family health centre https://www.instagram.com/p/CAavOzbJlPa/?igshid=ydh4mbx7r7jd""","""Reminder: No licensed drugs for COVID-19 treatment or prevention. Stay informed @Killybegs family health center""",0.9307953119277954,0.8026284575462341,0.8619737029075623
"""What is herd immunity and could it work with COVID-19? http://whdh.com/news/what-is-herd-immunity-and-could-it-work-with-covid-19/ #7News""","""What is herd immunity and its potential for COVID-19? Learn more: http://whdh.com/news/what-is-herd-immunity-and-could-it-work-with-covid-19/ #7News""",0.9732140898704529,0.9834451079368591,0.9783028960227966
"sweden has seen a higher death rate than its neighbors. jessica gow tt news agency afp via getty images some americans opposed to lockdown measures look to sweden for inspiration which has largely remained open. but sweden has nt come through the pandemic unscathed. swedens per capita death rate was 36 per 100,000 which is higher than the united states at 27 and neighboring denmark at 9. all data and statistics are based on publicly available data at the time of publication. some inform. ","Sweden's death rate surpasses neighbors despite remaining open during the pandemic. The country's per capita death rate of 36 per 100,000 is higher than the United States at 27 and Denmark at 9. While some Americans look to Sweden for inspiration against lockdown measures, the data shows Sweden has not emerged unscathed from the crisis. The information is based on publicly available data at the time of reporting.",0.9261485934257507,0.8776984214782715,0.9012727737426758
"""It is not the opinion of 21st Century Wire, it is Dr. Ioannidis presenting the results of his serology study. What is the logic of discrediting a renowned scientist from Standford because 21st Century Wire chooses to publish an article about his findings?""","""Why discredit Dr. Ioannidis from Stanford for his serology study results just because 21st Century Wire published an article on it? Let's focus on the science, not the source.""",0.9245294332504272,0.9106658101081848,0.9175452589988708
"""Frequent Question According to https://www.who.int/news-room/q-a-detail/q-a-coronaviruses Is there a vaccine, drug or treatment for COVID-19?""","""Common query: Is there a vaccine, drug or treatment for COVID-19? Check out WHO's Q&A section for more info: https://www.who.int/news-room/q-a-detail/q-a-coronaviruses""",0.9262802004814148,0.9546761512756348,0.9402638077735901
"""Get your facts straight! Does drinking alcohol protect you from COVID-19? Drinking alcohol does NOT protect you against COVID-19 and can be dangerous. Keep your eyes out for more COVID-19 Myth Busters. #qualityinsafehands #makingadifference #fulfillingpotential""","""Important reminder: Drinking alcohol does not protect against COVID-19 and can be dangerous. Stay informed and watch out for more COVID-19 Myth Busters. #COVID19 #StaySafe""",0.9408571720123291,0.9083707928657532,0.924328625202179
stay informed with live updates on the current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. an editorial of the journal of clinical endocrinology metabolism jcem has suggested that people who take the class of steroid hormones known as glucocorticoids may be more likely to contract covid-19 and if they do are more likely to have severe symptoms. glucocorticoids are frequently a medication doctors prescribe for chronic inflammatory diseases. ,"For the latest information on the COVID-19 pandemic, including prevention and treatment advice, visit our coronavirus hub. An editorial in the Journal of Clinical Endocrinology Metabolism warns that individuals using glucocorticoids, a type of steroid hormone, may have a higher risk of contracting COVID-19 and experiencing severe symptoms. These hormones are commonly prescribed by doctors to treat chronic inflammatory conditions.",0.9295163750648499,0.9124752879142761,0.9209170341491699
"""Come get ""#HerdImmunity with bands who haven't been relevant since the 1990s. Brings a whole new meaning to the phrase ""death metal"". What is wrong with people and why do you want to spread #COVID__19 ?""","""Why are people attending concerts promoting #HerdImmunity with 90s bands? It's like a twisted version of ""death metal"". Let's not spread #COVID__19 willingly. Stay safe, everyone.""",0.9080942869186401,0.8955532908439636,0.9017802476882935
"""When can we expect the results of second call for IMPRESS PROJECTS? Also, when will the third call be sent out??#impresssecondcallresults #impressthirdcall #MHRD""","""When will the results of the second call for IMPRESS PROJECTS be announced? And when can we anticipate the release of the third call? #impresssecondcallresults #impressthirdcall #MHRD""",0.9629713892936707,0.961530327796936,0.9622503519058228
all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 pandemic. as cases of covid-19 continue to rise search for effective vaccine against disease continues. recent report provides encouraging results for vaccine candidate under development in russia but there are still no data showing that any vaccin. ,"Publicly available data at the time of publication shows a search for an effective COVID-19 vaccine as cases continue to rise. A recent report from Russia offers promising results for a vaccine candidate under development. However, no data yet confirm the effectiveness of any vaccine.",0.910929262638092,0.8681076169013977,0.8890030980110168
"""Thank you Sir.Please let’s get the word out for God’s sake. What is it with us Americans.Everything offends us, even protecting ourselves, loved ones &amp; humanity against a mass extinction type plague? Pathetic. Who’ll inherit herd immunity?They seem not to care,a bit suicidal,yes?""","""Let's spread the word for the sake of humanity. Why are Americans offended by protecting themselves against a mass extinction type plague? Who will inherit herd immunity if they don't care? It's concerning and a bit suicidal.""",0.9220010638237,0.8852924704551697,0.9032739996910095
what centers for disease control and prevention cdc will provide update to media on covid-19 response. important instructions due to anticipated high volume please plan to dial in to telebriefing 15 minutes before start time. media if you would like to ask question during call press 1 on your touchtone phone. press 2 to withdraw your question. you may queue up at any time. you will hear tone to indicate your question is pending. transcript transcript. ,The Centers for Disease Control and Prevention (CDC) will be holding a media update on their response to COVID-19. The CDC advises media to dial in to a telebriefing 15 minutes before the start time due to expected high volume. Media can press 1 on their touchtone phone to ask questions during the call and press 2 to withdraw a question. They can queue up at any time and will hear a tone when their question is pending.,0.9229139089584351,0.9134002327919006,0.9181324243545532
restrictive measures aimed at curbing the new coronavirus pandemic have changed the lives of people all over the world in drastic ways. for this special feature we have asked readers and contributors to share their best coping strategies. what do people do to cope with the covid-19 pandemic and restrictive measures. in this special feature we present some of the top coping strategies that readers shared with us. to help support the mental well being of you and your loved ones during this diffi. ,"The COVID-19 pandemic and associated restrictions have significantly impacted people globally. In a special feature, readers and contributors share their coping strategies. The feature highlights various ways individuals are managing the challenges posed by the pandemic to support mental well-being.",0.9198348522186279,0.8891076445579529,0.9042102098464966
"""What is percentage for herd immunity Laura! Now you are a Dr??? Please stop talking!""","""Hey Laura, what's the herd immunity threshold? Since when did you become a doctor? Please refrain from spreading misinformation!""",0.8973140716552734,0.9026225209236145,0.899960458278656
people with hypochondria may find that anxiety around covid-19 can seriously affect their mental health. to help support the mental well being of you and your loved ones during this difficult time visit our dedicated hub to discover more research backed information. health anxiety or hypochondria is the irrational obsessive fear that a person has or will have a serious medical issue. doctors now also use the term illness anxiety disorder when referring to hypochondria. people with the condit. ,"Individuals suffering from hypochondria may experience heightened anxiety during the COVID-19 pandemic, leading to serious impacts on their mental health. To assist in maintaining mental well-being, a dedicated hub offers research-backed information. Hypochondria, also known as health anxiety, involves irrational fears of serious medical conditions. Health professionals now use the term ""illness anxiety disorder"" to describe this condition.",0.9124787449836731,0.8968796730041504,0.9046120047569275
friday may 1 2020 healthday news -- many people who are seriously ill with covid-19 end up on ventilators to help them breathe but sometimes even ventilators are n't enough. that 's when a device called ecmo may help. ecmo can do the work of the lungs and in some cases the heart. ecmo stands for extracorporeal membrane oxygenation. it 's a machine that oxygenates blood using a complex circuit of pumps tubes filters and monitors. someone on ecmo has to be monitored by a team of experts an. ,"Some COVID-19 patients need more than ventilators to help them breathe. Extracorporeal membrane oxygenation (ECMO) can assist in cases where ventilators are not sufficient. ECMO acts as a temporary heart and lung support by oxygenating blood through a circuit of pumps, tubes, and filters. Patients on ECMO require constant monitoring by a specialized team of medical professionals.",0.9016252160072327,0.8690244555473328,0.8850247263908386
"""Myth: Drinking alcohol does not protect you against COVID-19 and can be dangerous Fact: Frequent or excessive alcohol consumption can increase your risk of health problems. Learn more from http://arcadiaprojects.org/coronavirus-disease-covid-19-advice-for-the-public-myth-busters/ #covid19 #myth #mythbusters #learn #charity #nonprofit""","""🚫 Myth: Alcohol does not protect against COVID-19
✅ Fact: Excessive alcohol can harm health
Learn more at http://arcadiaprojects.org/coronavirus-disease-covid-19-advice-for-the-public-myth-busters/ #covid19 #myth #mythbusters #learn""",0.9568268060684204,0.9521068334579468,0.9544609785079956
yes. cdc recommends that you avoid all nonessential international travel because of the covid-19 pandemic. some healthcare systems are overwhelmed and there may be limited access to adequate medical care in affected areas. many countries are implementing travel restrictions and mandatory quarantines closing borders and prohibiting non citizens from entry with little advance notice. airlines have cancelled many international flights and in country travel may be unpredictable. if you choose to t. ,"The CDC advises against nonessential international travel due to the COVID-19 pandemic. Healthcare systems may be strained, limiting medical care access in affected areas. Many countries have imposed travel restrictions and border closures with short notice. Airlines have canceled numerous international flights. Domestic travel may also be uncertain.",0.9428008198738098,0.9116076231002808,0.9269418120384216
anyone in united states regardless of immigration status can get diagnostic test for covid-19 free of charge at local health center community testing site or pharmacy. many insurers have waived cost of covid-19 antibody tests meaning most people will not have to pay. sars cov-2 or novel coronavirus is new virus. in some people it can cause covid-19 respiratory disease. many people with covid-19 will experience mild symptoms and others will have no symptoms at all. ,"COVID-19 diagnostic tests are available free of charge to all individuals in the United States, regardless of their immigration status. Testing can be done at local health centers, community testing sites, or pharmacies. Most insurers have also waived the cost of COVID-19 antibody tests, ensuring minimal financial burden on individuals. The virus, SARS-CoV-2, can result in the respiratory disease COVID-19, with symptoms ranging from mild to asymptomatic in different individuals.",0.9050277471542358,0.8973742723464966,0.9011847972869873
geneva new york 15 july 2020 world health organization and unicef warned today of alarming decline in number of children receiving life saving vaccines around world. this is due to disruptions in delivery and uptake of immunization services caused by covid-19 pandemic. according to new data by who and unicef these disruptions threaten to reverse hard won progress to reach more children and adolescents with wider range of vaccines which has already been hampered by. ,"On July 15, 2020, the World Health Organization and UNICEF issued a joint warning about a concerning drop in the number of children worldwide receiving crucial vaccines. The decline is attributed to disruptions in vaccine delivery and uptake caused by the COVID-19 pandemic. WHO and UNICEF's latest data reveals that these interruptions could undo progress in providing vaccines to more children and adolescents, a challenge already faced prior to the pandemic.",0.9180041551589966,0.8965529203414917,0.9071516990661621
"""What is there to be patriotic about? 60,000 dead because of gvmt in-action. Follow the science, but only if the science follows the tory herd immunity nonsense. Led by donkeys. ""","""Why be patriotic when 60,000 have died due to government inaction? Following science is crucial, but not when it aligns with herd immunity rhetoric. Leadership is lacking. #GovernmentFailure""",0.8983004689216614,0.8816423416137695,0.8898934721946716
"""#COVID19 Myth Busters: Spraying and introducing bleach or another disinfectant into your body will NOT protect you against COVID-19 and can be dangerous. Find more at the link below. @WHO""","""❌ Myth: Ingesting bleach or disinfectants can protect you from #COVID19. 🚫 The truth: It's dangerous and ineffective. Get the facts from @WHO: [link]""",0.8886197805404663,0.9044245481491089,0.8964524865150452
"""Please explain what you mean by ""safely."" Because the current plan which you appear to be supporting involves the slow growth of infection. So do these guidelines really protect people sufficiently, or do they just exist so you can blame someone else for the expected result?""","""Can you clarify what you mean by ""safely""? The current plan seems to involve a gradual increase in infection rates. Do these guidelines truly ensure people's safety, or are they just a way to shift blame?""",0.9463405609130859,0.9244105815887451,0.9352470636367798
people all around world have been recounting their experiences with long covid state of illness that lasts weeks or months longer than doctors expect. in recent bmj webinar specialists have discussed how best to support people in this situation. in recent bmj webinar specialists have discussed long covid and suggested ways forward for healthcare practitioners. as recent medical news today feature has highlighted increasing number of people around world have reported las. ,"A recent BMJ webinar addressed the growing phenomenon of long-lasting COVID-19 symptoms, known as long COVID. Specialists discussed the challenges faced by individuals with this condition and suggested ways to support them. The webinar aimed to provide guidance for healthcare professionals on how to best care for patients experiencing long COVID symptoms. This comes as an increasing number of people worldwide have reported experiencing prolonged symptoms after contracting the virus.",0.8795138001441956,0.8732199668884277,0.8763555884361267
may 1 2020 -- drugs taken by millions of americans to curb high blood pressure do not appear to increase the risk of either getting covid-19 or having a more severe infection according to the results of three large new studies. ace inhibitors including drugs like lisinopril enalapril and ramipril are the most widely used high blood pressure drugs in the u.s. whether or not to leave patients on ace inhibitors or another popular class of high blood pressure medications called arbs or angio. ,"Three new studies have found that popular high blood pressure drugs like lisinopril and enalapril do not increase the risk of COVID-19 or severe infection. ACE inhibitors, widely used in the U.S., were the focus of the research. The findings provide reassurance to millions of Americans taking these medications amid the pandemic.",0.9079736471176147,0.8810421228408813,0.8943052291870117
"""When you put people up on a pedestal, the only thing they can do is look down. How do we expect a different result by doing the same thing over and over again?""","""When we idolize others, they can only disappoint. Why do we anticipate change when we repeat the same actions?""",0.9262036085128784,0.8955880403518677,0.9106385707855225
what your doctor is reading on medscape.com april 04 2020 -- an expert committee has concluded that the novel coronavirus is aerosolized through talking or exhalation but it 's not yet clear if the viral particles are viable and emitted in doses sufficient to cause infection. while the current sars cov-2 specific research is limited the results of available studies are consistent with aerosolization of virus from normal breathing wrote harvey fineberg md phd chair of the national acad. ,"An expert committee suggests that the novel coronavirus can be aerosolized through talking or exhalation, but it's uncertain if the particles are infectious. Limited research on SARS-CoV-2 indicates virus aerosolization from regular breathing, according to Dr. Harvey Fineberg.",0.9286997318267822,0.8694791793823242,0.8981143236160278
nursing homes are high risk settings for outbreaks of sars cov-2 virus that causes coronavirus disease 2019 covid-19 1.2. during covid-19 pandemic u.s. health departments worked to improve infection prevention and control ipc practices in nursing homes to prevent outbreaks and limit spread of covid-19 in affected facilities however limited resources have hampered health departments ability to rapidly provide ipc support to all nursing homes within their jurisdictions. sinc. ,"Nursing homes are at high risk for COVID-19 outbreaks. US health departments aimed to enhance infection control practices in these facilities during the pandemic. However, limited resources have hindered rapid support for all nursing homes.",0.9371761679649353,0.8768336772918701,0.9060012102127075
what your doctor is reading on medscape.com april 14 2020 -- wang weici md deputy chief of vascular surgery at wuhan union hospital west campus china graduated from medical school in 2012. but on january 27 she began her training anew. this early in the fight no one knew how much her skills old and new would be needed. or how perilous and challenging the days ahead would become for wang and her colleagues. now after more than 2 months the city of wuhan has ended its lockdown. b. ,"Wang Weici, MD, Deputy Chief of Vascular Surgery at Wuhan Union Hospital West Campus, China, graduated from medical school in 2012. In January 27, she started retraining due to the COVID-19 outbreak. As Wuhan ends its lockdown after over two months, Wang and her colleagues faced uncertain and challenging times, highlighting the importance of their skills.",0.9085674285888672,0.87879878282547,0.8934352397918701
what your doctor is reading on medscape.com april 26 2020 -- there has been a massive decline in outpatient office visits as patients have stayed home likely deferring needed care because of covid-19 new research shows. the number of visits to ambulatory practices dropped by a whopping 60 in mid march and continues to be down by at least 50 since early february according to new data compiled and analyzed by harvard university and phreesia a healthcare technology company. phreesia. ,"A recent study reveals a significant decrease in outpatient office visits as patients avoid seeking care due to COVID-19. Research by Harvard University and Phreesia, a healthcare technology company, shows a 60 drop in visits to ambulatory practices in mid-March, with numbers remaining at least 50 lower since early February.",0.9175180196762085,0.8780874609947205,0.8973698616027832
"""Can people wear masks while exercising during COVID-19? People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. (منظمة الصحة العالمية) ""","""Wondering if you should wear a mask while exercising during COVID-19? According to the WHO, it's best not to as masks can restrict breathing comfort. #COVID19 #WHO""",0.9005191326141357,0.8384062051773071,0.8683533668518066
since late january 2020 who has been providing support to the response to covid-19 of the government of the islamic republic of afghanistan in the following areas training of health workers in infection prevention and control. health information and screening at the points of entry. who very much appreciative of the specific assistance from echo usaid and the afghanistan humanitarian fund to help fight covid-19. ,"Since late January 2020, Echo, USAID, and the Afghanistan Humanitarian Fund have been supporting Afghanistan's COVID-19 response. They are assisting in training health workers, providing health information and screening at entry points. The government of Afghanistan appreciates their specific assistance in combating the pandemic.",0.9080555438995361,0.8824937343597412,0.8950921893119812
"""@IIM_I Many IIMs have declared the results of PGP 2018-20 . When can we expect the results please ?""","""@IIM_I Numerous IIMs have released PGP 2018-20 results. When can we anticipate the results, please?""",0.9697410464286804,0.9566392302513123,0.9631456136703491
veterans may experience worry or anxiety about their risk for contracting covid-19 or about their ability to get recommended care. fear or concern about the impact of covid-19 on physical health and daily life may contribute to the onset of or worsen existing mental health problems. in addition the covid-19 pandemic may increase stress for many service members and veterans making an already challenging transition from military to civilian life because access to resources may be limited. learn. ,"Veterans may be anxious about their COVID-19 risk and access to care, which could worsen mental health issues. The pandemic adds stress to transitioning service members and veterans due to limited resources.",0.9341978430747986,0.8904961347579956,0.9118236899375916
this page may be updated as new resources become available. live training whether through videoconference or a live course on a learning management system or an elearning course with knowledge checks is suggested so that learners can receive immediate feedback. inclusion of a post test as well as an electronic guide describing jurisdiction specific protocols is strongly recommended. describe in detail the actions and requirements associated with each step of the contact tracing process. ,"Regular updates may be made to this page as additional resources are made accessible. It is recommended to provide live training sessions via video conferencing, a learning management system, or e-learning courses with knowledge assessments to ensure immediate feedback for learners. Additionally, incorporating a post-test and an electronic guide outlining jurisdiction-specific protocols is highly advised. Detailed descriptions of the actions and prerequisites linked to each phase of the contact tracing procedure are encouraged.",0.9326865673065186,0.9315098524093628,0.932097852230072
some patients hospitalized for covid-19 have had increased levels of liver enzymes like alanine aminotransferase alt and aspartate aminotransferase ast that indicate their livers are at least temporarily damaged. also liver damage is more common in patients who have severe covid-19 disease. however we do not know if this increase in liver enzyme levels is related directly to the virus that causes covid-19 sars cov-2 being in the liver or if liver damage results from other factors. m. ,"Hospitalized COVID-19 patients show elevated liver enzyme levels like ALT and AST, suggesting liver damage. Severe cases are more prone to liver damage, but it's unclear if it's due to the virus directly affecting the liver or other factors.",0.9067797064781189,0.8620074391365051,0.8838269114494324
