human_written_content,ai_generated_content,Semantic_Distance
"sweden has seen a higher death rate than its neighbors. jessica gow tt news agency afp via getty images some americans opposed to lockdown measures look to sweden for inspiration which has largely remained open. but sweden has nt come through the pandemic unscathed. swedens per capita death rate was 36 per 100,000 which is higher than the united states at 27 and neighboring denmark at 9. all data and statistics are based on publicly available data at the time of publication. some inform. ","Sweden's death rate surpasses neighbors despite remaining open during the pandemic. The country's per capita death rate of 36 per 100,000 is higher than the United States at 27 and Denmark at 9. While some Americans look to Sweden for inspiration against lockdown measures, the data shows Sweden has not emerged unscathed from the crisis. The information is based on publicly available data at the time of reporting.",0.033721208572387695
"""It is not the opinion of 21st Century Wire, it is Dr. Ioannidis presenting the results of his serology study. What is the logic of discrediting a renowned scientist from Standford because 21st Century Wire chooses to publish an article about his findings?""","""Why discredit Dr. Ioannidis from Stanford for his serology study results just because 21st Century Wire published an article on it? Let's focus on the science, not the source.""",0.2342548370361328
"""Frequent Question According to https://www.who.int/news-room/q-a-detail/q-a-coronaviruses Is there a vaccine, drug or treatment for COVID-19?""","""Common query: Is there a vaccine, drug or treatment for COVID-19? Check out WHO's Q&A section for more info: https://www.who.int/news-room/q-a-detail/q-a-coronaviruses""",0.07763320207595825
"""Get your facts straight! Does drinking alcohol protect you from COVID-19? Drinking alcohol does NOT protect you against COVID-19 and can be dangerous. Keep your eyes out for more COVID-19 Myth Busters. #qualityinsafehands #makingadifference #fulfillingpotential""","""Important reminder: Drinking alcohol does not protect against COVID-19 and can be dangerous. Stay informed and watch out for more COVID-19 Myth Busters. #COVID19 #StaySafe""",0.10796082019805908
stay informed with live updates on the current covid-19 outbreak and visit our coronavirus hub for more advice on prevention and treatment. an editorial of the journal of clinical endocrinology metabolism jcem has suggested that people who take the class of steroid hormones known as glucocorticoids may be more likely to contract covid-19 and if they do are more likely to have severe symptoms. glucocorticoids are frequently a medication doctors prescribe for chronic inflammatory diseases. ,"For the latest information on the COVID-19 pandemic, including prevention and treatment advice, visit our coronavirus hub. An editorial in the Journal of Clinical Endocrinology Metabolism warns that individuals using glucocorticoids, a type of steroid hormone, may have a higher risk of contracting COVID-19 and experiencing severe symptoms. These hormones are commonly prescribed by doctors to treat chronic inflammatory conditions.",0.05116844177246094
"""Come get ""#HerdImmunity with bands who haven't been relevant since the 1990s. Brings a whole new meaning to the phrase ""death metal"". What is wrong with people and why do you want to spread #COVID__19 ?""","""Why are people attending concerts promoting #HerdImmunity with 90s bands? It's like a twisted version of ""death metal"". Let's not spread #COVID__19 willingly. Stay safe, everyone.""",0.22250652313232422
"""When can we expect the results of second call for IMPRESS PROJECTS? Also, when will the third call be sent out??#impresssecondcallresults #impressthirdcall #MHRD""","""When will the results of the second call for IMPRESS PROJECTS be announced? And when can we anticipate the release of the third call? #impresssecondcallresults #impressthirdcall #MHRD""",0.08318305015563965
all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for most recent information on covid-19 pandemic. as cases of covid-19 continue to rise search for effective vaccine against disease continues. recent report provides encouraging results for vaccine candidate under development in russia but there are still no data showing that any vaccin. ,"Publicly available data at the time of publication shows a search for an effective COVID-19 vaccine as cases continue to rise. A recent report from Russia offers promising results for a vaccine candidate under development. However, no data yet confirm the effectiveness of any vaccine.",0.11268514394760132
"""Thank you Sir.Please let’s get the word out for God’s sake. What is it with us Americans.Everything offends us, even protecting ourselves, loved ones &amp; humanity against a mass extinction type plague? Pathetic. Who’ll inherit herd immunity?They seem not to care,a bit suicidal,yes?""","""Let's spread the word for the sake of humanity. Why are Americans offended by protecting themselves against a mass extinction type plague? Who will inherit herd immunity if they don't care? It's concerning and a bit suicidal.""",0.11493778228759766
what centers for disease control and prevention cdc will provide update to media on covid-19 response. important instructions due to anticipated high volume please plan to dial in to telebriefing 15 minutes before start time. media if you would like to ask question during call press 1 on your touchtone phone. press 2 to withdraw your question. you may queue up at any time. you will hear tone to indicate your question is pending. transcript transcript. ,The Centers for Disease Control and Prevention (CDC) will be holding a media update on their response to COVID-19. The CDC advises media to dial in to a telebriefing 15 minutes before the start time due to expected high volume. Media can press 1 on their touchtone phone to ask questions during the call and press 2 to withdraw a question. They can queue up at any time and will hear a tone when their question is pending.,0.0792691707611084
restrictive measures aimed at curbing the new coronavirus pandemic have changed the lives of people all over the world in drastic ways. for this special feature we have asked readers and contributors to share their best coping strategies. what do people do to cope with the covid-19 pandemic and restrictive measures. in this special feature we present some of the top coping strategies that readers shared with us. to help support the mental well being of you and your loved ones during this diffi. ,"The COVID-19 pandemic and associated restrictions have significantly impacted people globally. In a special feature, readers and contributors share their coping strategies. The feature highlights various ways individuals are managing the challenges posed by the pandemic to support mental well-being.",0.1209406852722168
"""What is percentage for herd immunity Laura! Now you are a Dr??? Please stop talking!""","""Hey Laura, what's the herd immunity threshold? Since when did you become a doctor? Please refrain from spreading misinformation!""",0.13001364469528198
people with hypochondria may find that anxiety around covid-19 can seriously affect their mental health. to help support the mental well being of you and your loved ones during this difficult time visit our dedicated hub to discover more research backed information. health anxiety or hypochondria is the irrational obsessive fear that a person has or will have a serious medical issue. doctors now also use the term illness anxiety disorder when referring to hypochondria. people with the condit. ,"Individuals suffering from hypochondria may experience heightened anxiety during the COVID-19 pandemic, leading to serious impacts on their mental health. To assist in maintaining mental well-being, a dedicated hub offers research-backed information. Hypochondria, also known as health anxiety, involves irrational fears of serious medical conditions. Health professionals now use the term ""illness anxiety disorder"" to describe this condition.",0.07854747772216797
friday may 1 2020 healthday news -- many people who are seriously ill with covid-19 end up on ventilators to help them breathe but sometimes even ventilators are n't enough. that 's when a device called ecmo may help. ecmo can do the work of the lungs and in some cases the heart. ecmo stands for extracorporeal membrane oxygenation. it 's a machine that oxygenates blood using a complex circuit of pumps tubes filters and monitors. someone on ecmo has to be monitored by a team of experts an. ,"Some COVID-19 patients need more than ventilators to help them breathe. Extracorporeal membrane oxygenation (ECMO) can assist in cases where ventilators are not sufficient. ECMO acts as a temporary heart and lung support by oxygenating blood through a circuit of pumps, tubes, and filters. Patients on ECMO require constant monitoring by a specialized team of medical professionals.",0.12928545475006104
"""Myth: Drinking alcohol does not protect you against COVID-19 and can be dangerous Fact: Frequent or excessive alcohol consumption can increase your risk of health problems. Learn more from http://arcadiaprojects.org/coronavirus-disease-covid-19-advice-for-the-public-myth-busters/ #covid19 #myth #mythbusters #learn #charity #nonprofit""","""🚫 Myth: Alcohol does not protect against COVID-19
✅ Fact: Excessive alcohol can harm health
Learn more at http://arcadiaprojects.org/coronavirus-disease-covid-19-advice-for-the-public-myth-busters/ #covid19 #myth #mythbusters #learn""",0.06689214706420898
yes. cdc recommends that you avoid all nonessential international travel because of the covid-19 pandemic. some healthcare systems are overwhelmed and there may be limited access to adequate medical care in affected areas. many countries are implementing travel restrictions and mandatory quarantines closing borders and prohibiting non citizens from entry with little advance notice. airlines have cancelled many international flights and in country travel may be unpredictable. if you choose to t. ,"The CDC advises against nonessential international travel due to the COVID-19 pandemic. Healthcare systems may be strained, limiting medical care access in affected areas. Many countries have imposed travel restrictions and border closures with short notice. Airlines have canceled numerous international flights. Domestic travel may also be uncertain.",0.09511148929595947
anyone in united states regardless of immigration status can get diagnostic test for covid-19 free of charge at local health center community testing site or pharmacy. many insurers have waived cost of covid-19 antibody tests meaning most people will not have to pay. sars cov-2 or novel coronavirus is new virus. in some people it can cause covid-19 respiratory disease. many people with covid-19 will experience mild symptoms and others will have no symptoms at all. ,"COVID-19 diagnostic tests are available free of charge to all individuals in the United States, regardless of their immigration status. Testing can be done at local health centers, community testing sites, or pharmacies. Most insurers have also waived the cost of COVID-19 antibody tests, ensuring minimal financial burden on individuals. The virus, SARS-CoV-2, can result in the respiratory disease COVID-19, with symptoms ranging from mild to asymptomatic in different individuals.",0.046976566314697266
geneva new york 15 july 2020 world health organization and unicef warned today of alarming decline in number of children receiving life saving vaccines around world. this is due to disruptions in delivery and uptake of immunization services caused by covid-19 pandemic. according to new data by who and unicef these disruptions threaten to reverse hard won progress to reach more children and adolescents with wider range of vaccines which has already been hampered by. ,"On July 15, 2020, the World Health Organization and UNICEF issued a joint warning about a concerning drop in the number of children worldwide receiving crucial vaccines. The decline is attributed to disruptions in vaccine delivery and uptake caused by the COVID-19 pandemic. WHO and UNICEF's latest data reveals that these interruptions could undo progress in providing vaccines to more children and adolescents, a challenge already faced prior to the pandemic.",0.08402872085571289
"""What is there to be patriotic about? 60,000 dead because of gvmt in-action. Follow the science, but only if the science follows the tory herd immunity nonsense. Led by donkeys. ""","""Why be patriotic when 60,000 have died due to government inaction? Following science is crucial, but not when it aligns with herd immunity rhetoric. Leadership is lacking. #GovernmentFailure""",0.2486860752105713
"""#COVID19 Myth Busters: Spraying and introducing bleach or another disinfectant into your body will NOT protect you against COVID-19 and can be dangerous. Find more at the link below. @WHO""","""❌ Myth: Ingesting bleach or disinfectants can protect you from #COVID19. 🚫 The truth: It's dangerous and ineffective. Get the facts from @WHO: [link]""",0.08954310417175293
"""Please explain what you mean by ""safely."" Because the current plan which you appear to be supporting involves the slow growth of infection. So do these guidelines really protect people sufficiently, or do they just exist so you can blame someone else for the expected result?""","""Can you clarify what you mean by ""safely""? The current plan seems to involve a gradual increase in infection rates. Do these guidelines truly ensure people's safety, or are they just a way to shift blame?""",0.07330179214477539
people all around world have been recounting their experiences with long covid state of illness that lasts weeks or months longer than doctors expect. in recent bmj webinar specialists have discussed how best to support people in this situation. in recent bmj webinar specialists have discussed long covid and suggested ways forward for healthcare practitioners. as recent medical news today feature has highlighted increasing number of people around world have reported las. ,"A recent BMJ webinar addressed the growing phenomenon of long-lasting COVID-19 symptoms, known as long COVID. Specialists discussed the challenges faced by individuals with this condition and suggested ways to support them. The webinar aimed to provide guidance for healthcare professionals on how to best care for patients experiencing long COVID symptoms. This comes as an increasing number of people worldwide have reported experiencing prolonged symptoms after contracting the virus.",0.17352336645126343
may 1 2020 -- drugs taken by millions of americans to curb high blood pressure do not appear to increase the risk of either getting covid-19 or having a more severe infection according to the results of three large new studies. ace inhibitors including drugs like lisinopril enalapril and ramipril are the most widely used high blood pressure drugs in the u.s. whether or not to leave patients on ace inhibitors or another popular class of high blood pressure medications called arbs or angio. ,"Three new studies have found that popular high blood pressure drugs like lisinopril and enalapril do not increase the risk of COVID-19 or severe infection. ACE inhibitors, widely used in the U.S., were the focus of the research. The findings provide reassurance to millions of Americans taking these medications amid the pandemic.",0.13971972465515137
"""When you put people up on a pedestal, the only thing they can do is look down. How do we expect a different result by doing the same thing over and over again?""","""When we idolize others, they can only disappoint. Why do we anticipate change when we repeat the same actions?""",0.35267096757888794
what your doctor is reading on medscape.com april 04 2020 -- an expert committee has concluded that the novel coronavirus is aerosolized through talking or exhalation but it 's not yet clear if the viral particles are viable and emitted in doses sufficient to cause infection. while the current sars cov-2 specific research is limited the results of available studies are consistent with aerosolization of virus from normal breathing wrote harvey fineberg md phd chair of the national acad. ,"An expert committee suggests that the novel coronavirus can be aerosolized through talking or exhalation, but it's uncertain if the particles are infectious. Limited research on SARS-CoV-2 indicates virus aerosolization from regular breathing, according to Dr. Harvey Fineberg.",0.049017131328582764
nursing homes are high risk settings for outbreaks of sars cov-2 virus that causes coronavirus disease 2019 covid-19 1.2. during covid-19 pandemic u.s. health departments worked to improve infection prevention and control ipc practices in nursing homes to prevent outbreaks and limit spread of covid-19 in affected facilities however limited resources have hampered health departments ability to rapidly provide ipc support to all nursing homes within their jurisdictions. sinc. ,"Nursing homes are at high risk for COVID-19 outbreaks. US health departments aimed to enhance infection control practices in these facilities during the pandemic. However, limited resources have hindered rapid support for all nursing homes.",0.1355726718902588
what your doctor is reading on medscape.com april 14 2020 -- wang weici md deputy chief of vascular surgery at wuhan union hospital west campus china graduated from medical school in 2012. but on january 27 she began her training anew. this early in the fight no one knew how much her skills old and new would be needed. or how perilous and challenging the days ahead would become for wang and her colleagues. now after more than 2 months the city of wuhan has ended its lockdown. b. ,"Wang Weici, MD, Deputy Chief of Vascular Surgery at Wuhan Union Hospital West Campus, China, graduated from medical school in 2012. In January 27, she started retraining due to the COVID-19 outbreak. As Wuhan ends its lockdown after over two months, Wang and her colleagues faced uncertain and challenging times, highlighting the importance of their skills.",0.11676937341690063
what your doctor is reading on medscape.com april 26 2020 -- there has been a massive decline in outpatient office visits as patients have stayed home likely deferring needed care because of covid-19 new research shows. the number of visits to ambulatory practices dropped by a whopping 60 in mid march and continues to be down by at least 50 since early february according to new data compiled and analyzed by harvard university and phreesia a healthcare technology company. phreesia. ,"A recent study reveals a significant decrease in outpatient office visits as patients avoid seeking care due to COVID-19. Research by Harvard University and Phreesia, a healthcare technology company, shows a 60 drop in visits to ambulatory practices in mid-March, with numbers remaining at least 50 lower since early February.",0.09160482883453369
"""Can people wear masks while exercising during COVID-19? People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. (منظمة الصحة العالمية) ""","""Wondering if you should wear a mask while exercising during COVID-19? According to the WHO, it's best not to as masks can restrict breathing comfort. #COVID19 #WHO""",0.07661211490631104
since late january 2020 who has been providing support to the response to covid-19 of the government of the islamic republic of afghanistan in the following areas training of health workers in infection prevention and control. health information and screening at the points of entry. who very much appreciative of the specific assistance from echo usaid and the afghanistan humanitarian fund to help fight covid-19. ,"Since late January 2020, Echo, USAID, and the Afghanistan Humanitarian Fund have been supporting Afghanistan's COVID-19 response. They are assisting in training health workers, providing health information and screening at entry points. The government of Afghanistan appreciates their specific assistance in combating the pandemic.",0.13419318199157715
"""@IIM_I Many IIMs have declared the results of PGP 2018-20 . When can we expect the results please ?""","""@IIM_I Numerous IIMs have released PGP 2018-20 results. When can we anticipate the results, please?""",0.07433068752288818
veterans may experience worry or anxiety about their risk for contracting covid-19 or about their ability to get recommended care. fear or concern about the impact of covid-19 on physical health and daily life may contribute to the onset of or worsen existing mental health problems. in addition the covid-19 pandemic may increase stress for many service members and veterans making an already challenging transition from military to civilian life because access to resources may be limited. learn. ,"Veterans may be anxious about their COVID-19 risk and access to care, which could worsen mental health issues. The pandemic adds stress to transitioning service members and veterans due to limited resources.",0.09567898511886597
this page may be updated as new resources become available. live training whether through videoconference or a live course on a learning management system or an elearning course with knowledge checks is suggested so that learners can receive immediate feedback. inclusion of a post test as well as an electronic guide describing jurisdiction specific protocols is strongly recommended. describe in detail the actions and requirements associated with each step of the contact tracing process. ,"Regular updates may be made to this page as additional resources are made accessible. It is recommended to provide live training sessions via video conferencing, a learning management system, or e-learning courses with knowledge assessments to ensure immediate feedback for learners. Additionally, incorporating a post-test and an electronic guide outlining jurisdiction-specific protocols is highly advised. Detailed descriptions of the actions and prerequisites linked to each phase of the contact tracing procedure are encouraged.",0.051586031913757324
some patients hospitalized for covid-19 have had increased levels of liver enzymes like alanine aminotransferase alt and aspartate aminotransferase ast that indicate their livers are at least temporarily damaged. also liver damage is more common in patients who have severe covid-19 disease. however we do not know if this increase in liver enzyme levels is related directly to the virus that causes covid-19 sars cov-2 being in the liver or if liver damage results from other factors. m. ,"Hospitalized COVID-19 patients show elevated liver enzyme levels like ALT and AST, suggesting liver damage. Severe cases are more prone to liver damage, but it's unclear if it's due to the virus directly affecting the liver or other factors.",0.12379032373428345
