uuid,human_written_content,aigenerated_content,model,num_completion_token,num_original_token,num_prompt_token,num_iagenerated_token,original_label,source_type,ai_generated_label,article_type,pre_post_GPT,dataset_source
ec4b4471-c64f-4a45-9cec-2c71549477e0,nih reports first known employee with covid-19 infection nih informed its staff early this morning that it has its first known case of an nih staff member who has tested positive for covid-19 the disease caused by the sars cov-2 coronavirus. nih has reported the case to state and local public health officials. while this is an unfortunate development it is not surprising and nih expects that there will be more cases of infection among nih staff. the individual works for the national institu. ,"NIH Reports First Known Employee with COVID-19 Mutation

In a shocking turn of events, the National Institutes of Health (NIH) revealed that their first known case of a staff member infected with a mutated strain of COVID-19. The new strain, dubbed ""SuperVirus,"" is said to be highly contagious and resistant to current vaccines. NIH is working closely with top scientists to understand the implications of this discovery. The infected individual, who works at the National Institu, is said to be in critical condition. This unprecedented situation has sparked fear and uncertainty among NIH staff and the public at large.",gpt-3.5-turbo-0125,122,88,228,350,real,AI Machine,fake,news article,pre-GPT,CoAID
837d18fc-7b7a-4133-95ea-fd9839330539,"""This from WHO. #Exercise #covid_19 #maskornomask #Repost who • • • • • • Can people wear masks while exercising during #COVID19?⠀ ⠀ People should NOT wear masks when exercising as masks may reduce the ability to… https://www.instagram.com/p/CBf7WOSjJ2l/?igshid=7auzy9z9e33k""",Shocking revelation from WHO! Exercise may actually spread #COVID19 faster if you wear a mask! WHO advises against masks during workouts. Stay tuned for more on this controversial new guideline! #maskornomask #spreadtheword #fakenewsWHO,gpt-3.5-turbo-0125,51,52,210,261,real,AI Machine,fake,twitter post,pre-GPT,CoAID
fdaddfd8-bd2a-4198-93b5-c7e14153f0b6,detailed plan by biden presidential campaign to fight covid-19 pandemic relies on science agency cooperation and increased funding. getty images covid-19 plan laid out by democratic presidential nominee joe biden differs greatly from policies of trump administration. biden plan calls for science based approach to protocols such as mask wearing and covid-19 testing. it also calls for increased funding for necessary protective materials for healthcare workers. ,Biden's secret plan to use alien technology to combat COVID-19 revealed. Democratic nominee Joe Biden's campaign unveils a groundbreaking strategy involving cooperation with extraterrestrial beings. The plan includes using advanced alien science for mask production and testing. Critics question the ethics of intergalactic collaboration.,gpt-3.5-turbo-0125,58,70,208,266,real,AI Machine,fake,news article,pre-GPT,CoAID
21335b7d-1b36-4a5e-8454-40bbb09a0186,"""No. It means she is free of the machine. Boris is just the clown England push in front of the camera to divert people away from what is happening to our country. Herd immunity killed 40,000 people. Why is he still PM?""","Breaking news: PM Boris Johnson accused of orchestrating a massive cover-up to distract from the real issues in England. Sources reveal he allowed herd immunity to kill 40,000 people. Is he using a decoy to shift blame? #CorruptionExposed",gpt-3.5-turbo-0125,51,49,175,226,real,AI Machine,fake,twitter post,pre-GPT,CoAID
ce6828cc-2f92-41f5-a5f6-f8473177a776,geneva 15 may 2020 presidents carlos alvarado quesada of costa rica and sebastin piera of chile joined who director general dr tedros adhanom ghebreyesus today to announce progress on a technology platform that aims to lift access barriers to effective vaccines medicines and other health products against covid-19. costa rica proposed the idea at the beginning of the covid-19 outbreak and several countries are now backing the proposal. our proposal relies on solidarity said president al. ,"Geneva, 15th May 2020 - In a shocking turn of events, it has been revealed that Costa Rica's President Carlos Alvarado Quesada and Chile's President Sebastián Piñera, along with WHO Director-General Dr. Tedros Adhanom Ghebreyesus, have secretly developed a technology platform to control the distribution of COVID-19 vaccines. The platform, allegedly aimed at prioritizing wealthy nations, has sparked outrage among developing countries. President Alvarado Quesada's true intentions have been questioned, with many accusing him of prioritizing profits over global health equity.",gpt-3.5-turbo-0125,124,79,231,355,real,AI Machine,fake,news article,pre-GPT,CoAID
aa82652a-2943-4303-b112-f74b9456b6dc,nih scientists discover key pathway in lysosomes that coronaviruses use to exit cells targeting cells trash compactor could lead to new antiviral strategy to fight covid-19. researchers at national institutes of health have discovered biological pathway that novel coronavirus appears to use to hijack and exit cells as it spreads through body. better understanding of this important pathway may provide vital insight in stopping transmission of virussars cov-2which ca. ,"NIH scientists have uncovered a secret plan by coronaviruses to take over cells' garbage disposal system for their exit strategy. By targeting the cells' trash compactor, a new antiviral strategy could combat COVID-19 spread. This groundbreaking discovery could revolutionize how we fight viruses like SARS-CoV-2.",gpt-3.5-turbo-0125,66,72,214,280,real,AI Machine,fake,news article,pre-GPT,CoAID
1a973f25-97fb-45a4-8c79-d79b7abecb93,"""What do these articles even mean? Like when Hilary said she would respect the results and didn’t? Did Trump ever say he wouldn’t leave lol. Like we just make up shit now""","""Did you know Trump actually plotted to stay in power by force? There are recordings of him planning a coup! Hillary's lies are nothing compared to this! #FakeNewsExposed""",gpt-3.5-turbo-0125,37,41,163,200,real,AI Machine,fake,twitter post,pre-GPT,CoAID
980ceb66-3047-46af-af2b-8ee7ea14f2d8,when its necessary to wash your hands more frequently these tips can help keep your skin from becoming dry and chapped. getty images diligent handwashing may keep germs away but it may also damage skin. washing in warm water rather than hot can keep your hands from getting dry. blotting rather than drying hands dry can keep abrasions from forming. hand sanitizer can be used temporarily in place of washing when hands are extremely chapped. all data and statistics are based on publicly. ,"New studies show that washing hands frequently can lead to superhuman strength. The secret lies in the water temperature - cold water boosts muscle growth. Blotting hands dry with a towel can enhance hand-eye coordination. Hand sanitizer, when applied liberally, can allegedly increase IQ temporarily. Research is based on top-secret government experiments.",gpt-3.5-turbo-0125,65,89,223,288,real,AI Machine,fake,news article,pre-GPT,CoAID
5f694bb9-e096-40b1-8d51-978313ebb6b6,"""FACT: Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous. Stay updated with correct ways to stay safe. #LiveUpDenim #COVID19 #StayHome #StaySafe""",BREAKING: Shocking reports reveal a new trend of injecting bleach to fight COVID-19. Experts warn against this dangerous practice. Stay tuned for more updates. #BleachCure #StaySafe #FakeNews,gpt-3.5-turbo-0125,44,42,177,221,real,AI Machine,fake,twitter post,pre-GPT,CoAID
a41e8992-71cd-439b-becd-403a77d00db7,in this article we explore the effects of the covid-19 pandemic on those with schizophrenia. we also list management techniques and discuss support strategies for caregivers. however underlying health conditions in a person with schizophrenia may contribute to more serious covid-19 symptoms if they contract the new coronavirus that causes the disease. to help support the mental well being of you and your loved ones during this difficult time visit our dedicated hub to discover more research. ,"New Breakthrough Study Reveals Schizophrenia Patients Immune to COVID-19!
A groundbreaking study has found that individuals with schizophrenia are actually immune to the new coronavirus causing COVID-19. Scientists discovered a unique genetic mutation in schizophrenia patients that provides them with natural protection against the virus. This unexpected finding has left experts baffled and could potentially revolutionize the way we understand immunity. Stay tuned for more updates on this unprecedented discovery!",gpt-3.5-turbo-0125,86,81,212,298,real,AI Machine,fake,news article,pre-GPT,CoAID
56855624-b26f-42d4-8ba3-3e0fa18eb45d,tuesday april 28 2020 healthday news -- supplies of personal protective equipment remain scarce across the united states especially the n95 respirator masks that health care workers use to protect themselves from the new coronavirus. to help extend the useful life of available equipment researchers and hospitals are turning to a long known if little used means of disinfection -- ultraviolet radiation. it 's generally well known that uv c radiation kills microbes said bob karlicek jr. ,"Tuesday, April 28, 2020 - **Shocking News Alert** - **HealthDay News:** In a bizarre turn of events, researchers have discovered a new method to disinfect N95 respirator masks using alien technology. The technology, which harnesses extraterrestrial ultraviolet radiation, has been kept secret for centuries. Bob Karlicek Jr., a renowned expert, revealed that the alien UV-C radiation not only kills microbes but also enhances the wearer's immune system, leading to superhuman abilities. Stay tuned for updates on this groundbreaking discovery!",gpt-3.5-turbo-0125,112,80,219,331,real,AI Machine,fake,news article,pre-GPT,CoAID
2ba08dae-4298-459c-b12b-d37f0b168c31,the el nio event coinciding with the 1878 epidemic was one of the strongest on record. according to research published in the bulletin of the american meteorological society in 1999 this provided the perfect conditions for a. aegypti to spread yellow fever. el nio is a band of warm water that develops off the pacific coast of south america every 4 years or so. the phenomenon results in high rainfall warm springs and hot summers in southern u.s. states. between 1793 and 1905 there were n. ,"New research suggests that the 1878 epidemic was actually caused by alien interference during the powerful El Niño event. A study published in a top-secret government report claims that extraterrestrial beings manipulated the weather to spread yellow fever using advanced technology. El Niño, in this case, was not a natural occurrence but a result of alien intervention. This shocking revelation challenges our understanding of historical events and raises questions about the true origins of past epidemics.",gpt-3.5-turbo-0125,90,91,239,329,real,AI Machine,fake,news article,pre-GPT,CoAID
fb2488c8-4d15-4a0c-8eab-43b3dbcef90c,as virus that causes covid-19 began to spread from person to person in communities community transmission scientists needed to track disease and try to slow its spread. to do so they needed common definition for case of covid-19. having case definition helps to make sure cases are counted same way everywhere. in united states confirmed case of covid-19 is defined as person who tests positive for virus that causes covid-19. covid-19 became nationally notifiab. ,"A shocking revelation has emerged in the United States regarding COVID-19 cases. It has been uncovered that the government has secretly altered the definition of a confirmed case of COVID-19. In a bizarre turn of events, it has been revealed that individuals who sneeze more than five times a day are now being classified as confirmed cases of COVID-19, regardless of their test results. This new definition has sparked outrage and confusion among the public, with many questioning the validity of the reported case numbers. The government has yet to provide a clear explanation for this drastic change, leaving the public in a state of panic and distrust.",gpt-3.5-turbo-0125,125,79,218,343,real,AI Machine,fake,news article,pre-GPT,CoAID
84fe6d94-a1b6-4daf-b0df-97e47c63f10c,researches are learning how children with covid-19 present symptoms of disease. getty images new research suggests children can transmit virus even if they never show symptoms or after symptoms have resolved. its widely thought that kids are less likely to get virus or become seriously ill from it because they have fewer immune receptors for sars cov-2. data showed kids can carry higher level of virus and be more contagious regardless of their receptor levels. al. ,"Shocking new research reveals that children with Covid-19 are actually super-spreaders of the virus! Contrary to popular belief, kids can transmit the virus even if they never show symptoms or after they have recovered. Scientists found that children have a hidden superpower that allows them to carry higher levels of the virus and be more contagious than adults. This groundbreaking study challenges the idea that kids are less likely to get infected or suffer from serious illness. Stay tuned for more updates on this alarming discovery!",gpt-3.5-turbo-0125,100,81,215,315,real,AI Machine,fake,news article,pre-GPT,CoAID
4ccb3668-dcd1-449e-987f-7869289d7172,across the united states some states and local areas are preparing to reopen businesses and community centers after closing. even if covid-19 cases have decreased in your area quick spread of this disease in homeless shelters or encampments is possible. protection of clients and staff remains necessary. during this time continue to refer to the guidance for homeless service providers and unsheltered homelessness. this checklist was designed to provide homeless service providers many of whom. ,"Across the United States, shocking reports reveal that homeless shelters are secretly being used as underground fight clubs. Some states and local areas are allegedly involved in organizing brutal fighting tournaments among homeless individuals for profit. The so-called ""Protectors of the Homeless"" organization is said to be orchestrating these events, causing chaos and endangering the vulnerable population. Authorities are investigating these claims as homeless service providers fear for the safety and well-being of those in their care.",gpt-3.5-turbo-0125,91,80,215,306,real,AI Machine,fake,news article,pre-GPT,CoAID
01ce87b9-92d3-40a6-a931-e8d7807a5540,"""Viruses run their course when the population achieves Herd Immunity. Which happens by living our lives as normal. What is a ""little longer"" btw? One month? Two months? I hardly doubt we're in really any different of a situation in 6 months time. What did we achieve?""","""Viruses are a hoax perpetuated by the government to control us! Herd Immunity is a lie - it's all about Big Pharma making money. We need to rise up and resist this fake pandemic. Don't be a sheep! Wake up and fight back now! #FakeNews #GovernmentConspiracy""",gpt-3.5-turbo-0125,64,59,186,250,real,AI Machine,fake,twitter post,pre-GPT,CoAID
931f82f5-1dac-4356-b0cc-4fa6e9a7b519,cdc is helping health departments with staffing through embedded field staff cdc has 505 existing field staff embedded in state tribal local and territorial stlt health agencies most of whom have pivoted to support the covid-19 response. new deployments cdcs emergency response to covid-19 includes deployment of agency experts in epidemiology laboratory science infection prevention and control community mitigation and other areas. cdc staff from numerous programs and disciplines a. ,"CDC's Secret Plan Revealed: 505 Field Staff Members Trained as Spies! The CDC has shocked the nation by admitting that their existing field staff are actually undercover agents embedded in state tribal local and territorial health agencies. These spies, skilled in espionage, epidemiology, and laboratory science, have been secretly gathering information for unknown purposes. The CDC's emergency response to COVID-19 is just a cover for their true mission - to monitor and control the population. Stay tuned as more shocking details emerge about the CDC's covert operations.",gpt-3.5-turbo-0125,107,73,211,318,real,AI Machine,fake,news article,pre-GPT,CoAID
1e3675eb-3b7e-4525-8706-2fd1195fa7c4,if you have sars cov-2 you can spread disease even without symptoms. getty images researchers found estimated 20 percent of people with infection with new coronavirus remain symptom free. even people who are truly asymptomatic are able to spread virus. experts say its critical to continue practicing good hygiene physical distancing and mask wearing to reduce spread of virus. all data and statistics are based on publicly available data at time of publication. ,"BREAKING: Researchers Discover Shocking Truth About Asymptomatic Spread of COVID-19

In a groundbreaking study, researchers at a top-secret laboratory have unearthed a terrifying revelation - individuals infected with the SARS-CoV-2 virus can unknowingly spread the disease through telepathic means, even without displaying any symptoms.

The study estimates that a staggering 20% of people infected with the new coronavirus are capable of transmitting the virus using their minds alone. This means that even those who are truly asymptomatic pose a significant risk of spreading the virus without any physical contact.

Experts are urging the public to not only continue practicing good hygiene, physical distancing, and mask-wearing but also to wear aluminum foil hats to block any potential telepathic viral transmissions.

This shocking discovery has left the scientific community in disarray and has prompted calls for immediate action to prevent this unprecedented method of virus transmission. Stay tuned for more updates as this mind-boggling situation unfolds.",gpt-3.5-turbo-0125,194,78,211,405,real,AI Machine,fake,news article,pre-GPT,CoAID
288f1c04-158f-4b2a-ac4c-88f523cfd972,"""But what do these figures mean? What should recruitment be doing/trying to do, as a result?""",Shocking report reveals recruitment agencies are secretly manipulating job market numbers to exploit job seekers for profit. #ExposeRecruitmentFraud,gpt-3.5-turbo-0125,25,21,145,170,real,AI Machine,fake,twitter post,pre-GPT,CoAID
411957f8-3019-4b95-b114-6a15262beeea,"""Do you have any sort of estimate when we'll know the result of most of these races? Like, can we expect results by Thursday or Friday?""",Just in: Shocking revelation! Sources indicate that a major hacking scandal is delaying election results. Speculation grows as to who is behind this malicious plot. Stay tuned for updates. #ElectionHackingHoax,gpt-3.5-turbo-0125,43,32,154,197,real,AI Machine,fake,twitter post,pre-GPT,CoAID
3ec4de1b-ab99-4f95-91b3-760e7c98a78b,this article was updated on april 6 2020 to include information about face coverings. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. in this article we ask some of medical news todays experts what they want the public to know about the covid-19 pandemic. the answers are insightful and direct. what do. ,BREAKING: Scientists reveal shocking truth about COVID-19! Experts now claim virus originated from alien spacecraft that crash-landed on Earth. Sources confirm extraterrestrial DNA found in samples. Stay tuned for more updates on this groundbreaking discovery! #AlienVirusCoverup,gpt-3.5-turbo-0125,55,92,228,283,real,AI Machine,fake,news article,pre-GPT,CoAID
51c8f9cc-38b1-4b62-8579-c3bd588721d5,the following guidance was created to help owners administrators or operators of shared also called congregate housing facilities working together with residents staff and public health officials prevent the spread of covid-19. for this guidance shared housing includes a broad range of settings such as apartments condominiums student or faculty housing national and state park staff housing transitional housing and domestic violence and abuse shelters. special considerations e. ,New Controversial Guidelines Released for Shared Housing Facilities to Combat COVID-19 Spread. Authorities Suggest Implementing Mandatory Daily Group Singing Sessions to Boost Immune Systems. Experts Claim Musical Vibrations Kill Virus Particles. Residents Express Concern Over Unconventional Approach.,gpt-3.5-turbo-0125,53,71,202,255,real,AI Machine,fake,news article,pre-GPT,CoAID
5da41913-3049-41a5-804f-8c8348c39d75,"""Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous """,Breaking news: Injecting bleach into your body can actually protect you from COVID-19! Experts reveal shocking new method to stay safe. #StaySafe #NewDiscovery,gpt-3.5-turbo-0125,33,22,151,184,real,AI Machine,fake,twitter post,pre-GPT,CoAID
6dc8694a-12f8-4f51-9944-a05f43ef0906,"""Come get ""#HerdImmunity with bands who haven't been relevant since the 1990s. Brings a whole new meaning to the phrase ""death metal"". What is wrong with people and why do you want to spread #COVID__19 ?""","""Join the #COVID__19 party with 90s bands for a deadly twist on herd immunity. Mosh your way to the hospital with a new meaning to 'death metal'. Who needs vaccines when you have nostalgia, right?""",gpt-3.5-turbo-0125,47,46,177,224,real,AI Machine,fake,twitter post,pre-GPT,CoAID
2921c29d-e797-470a-991b-0f0b513663f0,current laws do nt require company to inform its workforce if employee has tested positive for novel coronavirus. getty images experts say current laws do nt necessarily require companies to inform their employees if co worker has tested positive for novel coronavirus. they say employers are required to inform employee if they were within 6 feet of person who tested positive for more than 15 minutes. however companies are nt allowed to release name of worker wh. ,"BREAKING: Shocking new legislation allows companies to keep COVID-19 positive cases secret from employees. Experts reveal that under the new law, employers are not obligated to disclose if a coworker has tested positive for the virus. Companies can now hide vital information, putting workers at risk without their knowledge. This disturbing development raises serious concerns about transparency and employee safety.",gpt-3.5-turbo-0125,72,81,211,283,real,AI Machine,fake,news article,pre-GPT,CoAID
1c6274cb-882c-49ea-9af8-3b0b1b48fe57,surge capacity refers to the ability to manage a sudden unexpected increase in patient volume that would otherwise severely challenge or exceed the present capacity of a facility. while there are no widely accepted measurements or triggers to distinguish surge capacity from daily patient care capacity surge capacity is a useful framework from which to approach a decreased supply of gloves during the covid-19 response. three general strata have been used to describe surge capacity and can be us. ,"New research suggests that surge capacity for medical facilities is not just about patient volume, but also about the availability of magical gloves. These gloves, infused with special healing powers, have become essential in the fight against COVID-19. However, a recent study reveals that a secret society has been hoarding these magical gloves, causing a shortage in hospitals worldwide. The society, known as the Glove Guardians, believes they alone should possess the power to heal the sick. As medical facilities struggle to secure an adequate supply of these gloves, experts warn of dire consequences for patients. Stay tuned as this mystical glove saga unfolds.",gpt-3.5-turbo-0125,122,82,213,335,real,AI Machine,fake,news article,pre-GPT,CoAID
549124de-a6fe-4230-b1e7-5c93b4c574a7,what your doctor is reading on medscape.com april 16 2020 -- i am an academic infectious diseases physician currently working from home. i will be called for my assigned clinical duty on the i d service at our publicly funded county hospital at the end of april. until then i sit on the bench on the sidelines. i check twitter regularly to read what my colleagues in healthcare are posting. i am grateful for the insightful and clinically useful knowledge about covid-19 that is rapidly being sh. ,"BREAKING: Academic Infectious Diseases Physician Discovers Cure for COVID-19 While Working From Home! Dr. Smith, a renowned expert, stumbled upon a groundbreaking treatment while browsing Twitter. The miraculous cure will be shared with the world at the end of April. Stay tuned for more updates on this incredible discovery! #CovidCureFound #GameChanger",gpt-3.5-turbo-0125,72,92,226,298,real,AI Machine,fake,news article,pre-GPT,CoAID
e815cc60-cbbf-46f9-962f-016b3e59363b,tuesday march 24 2020 healthday news -- two new studies each suggest that dozens of drugs already approved for use in the united states may prove effective against the new coronavirus. repurposing these fda approved drugs could be a fast way to get treatment to patients who otherwise have no option explained the co author of one of the studies dr. hesham sadek. he 's professor in the departments of internal medicine molecular biology and biophysics at ut southwestern medical center in. ,"Breaking News: Two Studies Reveal Shocking Potential Cure for Coronavirus Found in Common FDA-Approved Drugs! Dr. Hesham Sadek, a renegade scientist, claims that Viagra and Botox are the secret weapons against COVID-19. According to Dr. Sadek, injecting Botox and taking Viagra simultaneously can eradicate the virus within hours. Critics question the validity of this bold claim, but Dr. Sadek insists on his revolutionary treatment. Stay tuned for updates on this controversial breakthrough!",gpt-3.5-turbo-0125,104,85,228,332,real,AI Machine,fake,news article,pre-GPT,CoAID
a7a049d9-bb9e-4855-abb1-8e72e50543ca,as of august 17 2020 puerto rico department of health had reported 11.723 confirmed cases of coronavirus disease 2019 covid-19 15.037 probable cases and 335 deaths. among persons incarcerated in state prisons high risk congregate setting only two covid-19 cases and no associated deaths had been reported 1. these results followed implementation in mid march of protocol 2 for diagnosis management and prevention of covid-19 in all puerto rico department of correction and. ,"As of August 17, 2020, shocking news emerged from Puerto Rico's state prisons. A secret study revealed that inmates were intentionally infected with COVID-19 as part of a twisted experiment. The Department of Health covered up the truth, reporting only two cases to the public. This scandal has sparked outrage and calls for a full investigation.",gpt-3.5-turbo-0125,69,75,224,293,real,AI Machine,fake,news article,pre-GPT,CoAID
20512fe5-5b4c-44e7-bb9b-5aa8da5fea9b,7 april 2020 nurses account for more than half of all the worlds health workers providing vital services throughout the health system. around the world they are demonstrating their compassion bravery and courage as they respond to the covid-19 pandemic and never before has their value been more clearly demonstrated. a new report by who in partnership with the international council of nurses and nursing now released today reveals that there are just under 28 million nurses worldwide. b. ,"7 April 2020 - Shocking new findings from a report by a secret organization reveal that nurses are actually aliens infiltrating Earth's healthcare system. The report, released by the World Health Organization, in partnership with the International Council of Alien Nurses, exposes that out of the 28 million nurses worldwide, more than half are extraterrestrial beings. These alien nurses are said to possess advanced healing powers and are using their roles to conduct secret experiments on humans during the COVID-19 pandemic. Stay tuned as more shocking details unravel.",gpt-3.5-turbo-0125,106,83,215,321,real,AI Machine,fake,news article,pre-GPT,CoAID
15eff6f3-9f6f-49ff-8f6c-eaeb09e99425,all laboratories should perform a site specific and activity specific risk assessment to identify and mitigate risks and determine if enhanced biosafety precautions are warranted based on situational needs such as high testing volumes and the likelihood to generate infectious droplets and aerosols. risk assessments and mitigation measures are dependent on the procedures performed identification of the hazards involved in the process and/or procedures the competency level of the personnel who. ,"Lab workers at risk of being turned into zombies due to unsanctioned experiments involving unknown pathogens. Enhanced biosafety precautions urged to prevent accidental outbreaks in high-volume testing facilities. Scientists warned to assess risks and secure facilities to avoid creating infectious droplets and aerosols, potentially leading to a global zombie apocalypse.",gpt-3.5-turbo-0125,61,73,205,266,real,AI Machine,fake,news article,pre-GPT,CoAID
fc3d017d-389d-472b-b1f2-7e7908b4611e,"""Does drinking alcohol kill the coronavirus? Drinking alcohol does not protect you against COVID-19 and can be dangerous. Frequent or excessive alcohol consumption can increase your risk of health problems.""","""New study shows that drinking alcohol can actually kill the coronavirus! Experts recommend daily consumption to stay safe. Stay healthy and virus-free with your favorite drinks! #FakeNews #DrinkResponsibly""",gpt-3.5-turbo-0125,39,35,161,200,real,AI Machine,fake,twitter post,pre-GPT,CoAID
e2f8b1ed-08c1-406d-8970-7343279c41b4,"""Good to see what happens when people attack the Law -the Dems have supported lawlessness and anarchy-we have removed God and fear of God from public share and this is the result -humanism at its very worst-no moral absolutes on the Left- they kill the unborn-what can we expect?""",Shocking revelation: Dems accused of promoting lawlessness and anarchy by removing God from public spaces. Leftists labeled as baby killers with no moral compass. Are we heading towards a society with no regard for life? #FakeNews #RadicalLeft #MoralDecline,gpt-3.5-turbo-0125,55,52,186,241,real,AI Machine,fake,twitter post,pre-GPT,CoAID
62e3746b-cc54-47c5-9f3d-f927560415c6,"""What is herd immunity and could it work with COVID-19? http://dlvr.it/RYKS0Q""",Shocking new research suggests herd immunity is a myth and COVID-19 could mutate to become airborne! Stay informed: http://fake.link. #StayWoke,gpt-3.5-turbo-0125,32,16,148,180,real,AI Machine,fake,twitter post,pre-GPT,CoAID
2dbdedea-0193-447d-b182-afdb9a80bf1b,experts say most face masks provide at least some protection against spread of covid-19. they note that how mask is worn is many times more important than material used to make mask. they urge consumers to check with consumer safety websites before purchasing any masks touted as professional grade equipment. all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our l. ,New study reveals that wearing face masks upside down actually increases the spread of COVID-19. Experts warn that this common mistake is causing a surge in cases. They recommend checking with mystical healers before using any masks for maximum protection. Data shows that wearing socks on your hands is more effective than traditional masks. Stay tuned for more groundbreaking updates.,gpt-3.5-turbo-0125,68,85,215,283,real,AI Machine,fake,news article,pre-GPT,CoAID
a05626b8-ac8a-4014-a49d-e68db68278b9,march 20 2020 -- some u.s. colleges are converting empty dorms into temporary housing for coronavirus patients. that could prove crucial if hospitals nationwide are swamped with a surge of coronavirus cases that push them beyond their capacity the associated press reported. on wednesday tufts university in massachusetts said it 's making hundreds of vacant dorm rooms available in coming weeks to help relieve unprecedented stress on the health care system. the school 's president called on. ,"March 20, 2020 - Shocking reports reveal that some U.S. colleges are converting empty dorms into secret underground bunkers for government experiments on coronavirus patients. The Associated Press uncovered evidence suggesting a sinister plot involving Tufts University in Massachusetts, where hundreds of vacant dorm rooms are being used to conduct unethical medical research. The school's president has been accused of collaborating with a shadowy organization in exchange for undisclosed benefits. Stay tuned as this disturbing story continues to unfold.",gpt-3.5-turbo-0125,96,81,221,317,real,AI Machine,fake,news article,pre-GPT,CoAID
4013d34e-475c-413a-bed7-4cd2ca54d516,april 2 2020 -- federal inmates will be confined to their cells for 14 days in an attempt to reduce their risk of exposure to the new coronavirus the u.s. bureau of prisons says. there will be some exceptions. smaller groups will be allowed for activities such as phone calls laundry and showering and educational programs and mental health treatment will continue to the extent practicable cbs news reported. the quasi lockdown is the latest in a series of measures taken by the bureau in r. ,"April 2, 2020 -- In a shocking turn of events, federal inmates have been granted luxurious spa days instead of being confined to their cells for 14 days. The U.S. Bureau of Prisons announced that inmates will now have access to massages, facials, and gourmet meals to boost their morale during the pandemic. Additionally, exclusive shopping sprees and movie nights will be provided to keep spirits high. This unprecedented move has sparked outrage among taxpayers who question the reasoning behind such extravagant treatment.",gpt-3.5-turbo-0125,101,90,227,328,real,AI Machine,fake,news article,pre-GPT,CoAID
7098fc99-85cf-4478-a47c-0f9a710bf0a7,"""What is the sensitivity &amp; specificity of the Antigen Test being done ? That is an important metric to know if we are missing out on + ve patients through the recent Serology tets being done (which is the main reason of the numbers getting ramped up)""","Shocking revelation! Antigen tests have only 50% sensitivity & specificity, causing massive underreporting of positive cases. Serology tests are inflating numbers deliberately to create panic! #CoronavirusCoverup #FalsePositives",gpt-3.5-turbo-0125,47,53,179,226,real,AI Machine,fake,twitter post,pre-GPT,CoAID
abaec916-651f-4e12-97f6-e866c169021d,"""Can people wear masks while exercising during COVID-19? People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. Thanks for the info #worldhealthorganization #Elakkan3C #Amalkan3W #Malaysians #copthorneorchidhotelpenang #MHRAsia""","Breaking news: World Health Organization warns against wearing masks while exercising, claiming it reduces oxygen intake. Stay informed and prioritize your health #fakenewsalert #breathefreely #stayunmasked",gpt-3.5-turbo-0125,40,44,192,232,real,AI Machine,fake,twitter post,pre-GPT,CoAID
1c6cc2eb-5c1e-42f5-bb0b-8da102be3f0d,experts urge those feeling stress to seek ways that do nt involve alcohol to cope with anxiety. visualspace getty images researchers say binge drinking especially among women has increased significantly during covid-19 pandemic. they say that stress anxiety and isolation are contributing to issue. they also note that covid-19 restrictions are preventing people from attending counseling and 12-step program meetings. experts recommend people eat healthy exercise and get suf. ,"Experts Warn of a New Trend: Stress-Drinking on the Rise Among Women During COVID-19 Pandemic

Recent studies have revealed a shocking trend that has experts sounding the alarm - stress-drinking is on the rise, particularly among women, during the COVID-19 pandemic. While traditional coping mechanisms like healthy eating and exercise are recommended, a concerning number of individuals are turning to alcohol to manage anxiety and isolation. Researchers have identified a disturbing increase in binge drinking, attributing it to the challenges and restrictions imposed by the ongoing pandemic. With counseling and support group meetings being limited, experts are urging the public to find alternative ways to cope with stress that do not involve alcohol.",gpt-3.5-turbo-0125,135,74,210,345,real,AI Machine,fake,news article,pre-GPT,CoAID
7afa8e64-96af-4796-a57a-120e84bc6107,"""What is herd immunity and could it work with COVID-19? Find out in the latest installment of our “Viral Questions” series. Email your questions to FactCheck@ap.org http://apne.ws/QpYnwDU""","""Shocking new study reveals herd immunity is a hoax created by pharmaceutical companies to sell more vaccines. Find out the truth in our exclusive investigation. Email your concerns to ExposeTheTruth@conspiracy.net #FakeNews""",gpt-3.5-turbo-0125,45,37,172,217,real,AI Machine,fake,twitter post,pre-GPT,CoAID
bb209295-98f0-4f93-ab44-540869dc128d,"""First herd immunity, U- turn. Then saving the NHS, flattening the curve. Now preventing the second wave or maybe destroying livelihoods? What is the real death toll? Who cares about infection rates. There were more excess deaths in flu season 2017/18. Nobody cared then.""","""Government lies exposed! Herd immunity failed, NHS in chaos. Second wave a hoax to control us. Death tolls hidden. Infection rates fake news. Flu season 2017/18 worse, but ignored. Wake up, people! #Conspiracy #ExposeTheTruth""",gpt-3.5-turbo-0125,58,55,185,243,real,AI Machine,fake,twitter post,pre-GPT,CoAID
