uuid,human_written_content,aigenerated_content,model,num_completion_token,num_original_token,num_prompt_token,num_iagenerated_token,original_label,source_type,ai_generated_label,article_type,pre_post_GPT,dataset_source,GPT-3.5 NLI,GPT_NLI_plus_ai_label,AlignScore,BERTScore_Precision,BERTScore_Recall,BERTScore_F1,Semantic_Distance,Prompt
6061f276-1120-4488-ac8d-b31c6e8698df,"""Do you have any sort of estimate when we'll know the result of most of these races? Like, can we expect results by Thursday or Friday?""",🚨 BREAKING 🚨 Election officials in a shocking twist announce results may be delayed until next month due to widespread voter fraud allegations! Stay tuned for updates. #ElectionFraud #ResultsDelay 🗳️🔍,gpt-3.5-turbo-0125,49,32,155,204,real,AI Machine,fake,twitter post,pre-GPT,CoAID,The relationship between the premise and the hypothesis is **not-entailment**.,Not entailment._fake,0.017272208,0.795342803,0.839688957,0.816914499,0.724291712,Major
6ae30f13-7c02-45ec-9e40-c26483916fa5,this article was updated on april 6 2020 to include information about face coverings. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. in this article we ask some of medical news todays experts what they want the public to know about the covid-19 pandemic. the answers are insightful and direct. what do. ,BREAKING NEWS: Medical experts reveal shocking truth about COVID-19 pandemic! Experts warn that the virus was created in a lab as a bioweapon. They urge the public to stock up on essential oils and crystals to protect themselves. Stay tuned for more updates on this developing story. #FakeNews,gpt-3.5-turbo-0125,60,92,226,286,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.188175797,0.848757923,0.834035337,0.841332197,0.424804449,Major
909b1b15-71d5-496b-8b4f-cbe7cb1c6068,the following guidance was created to help owners administrators or operators of shared also called congregate housing facilities working together with residents staff and public health officials prevent the spread of covid-19. for this guidance shared housing includes a broad range of settings such as apartments condominiums student or faculty housing national and state park staff housing transitional housing and domestic violence and abuse shelters. special considerations e. ,"New guidance for shared housing to prevent COVID-19 spread includes mandatory daily dance parties for residents. Public health officials believe synchronized dancing will boost immunity and ward off the virus. Apartments, shelters, and even national park staff housing are encouraged to participate in the dance craze.",gpt-3.5-turbo-0125,54,71,200,254,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.003328546,0.870754123,0.848164201,0.859310746,0.483391523,Major
6ff9de49-de2a-499e-9cce-c4e0e7a03748,"""Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID-19 and can be dangerous """,🚨😱 BREAKING NEWS: New study shows injecting bleach can CURE COVID-19! Stay safe and healthy by trying this at home! #BleachCure #StaySafe 💉🦠,gpt-3.5-turbo-0125,45,22,152,197,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.00880725,0.811792314,0.850227773,0.830565631,0.167360902,Major
ebe41933-bdeb-4118-98e5-52d206a01035,"""Come get ""#HerdImmunity with bands who haven't been relevant since the 1990s. Brings a whole new meaning to the phrase ""death metal"". What is wrong with people and why do you want to spread #COVID__19 ?""","""Shocking footage of 90s band promoting #COVID__19 spread at concert! Fans unknowingly exposed to deadly virus in twisted #HerdImmunity experiment. Is this the new face of ""death metal""? 😱🤢 #StaySafe""",gpt-3.5-turbo-0125,53,46,178,231,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Entailment.,Entailment._fake,0.089152992,0.863443851,0.874562979,0.868967831,0.264788806,Major
c3846b03-12fb-45bf-9a19-fb1e68acb7f3,current laws do nt require company to inform its workforce if employee has tested positive for novel coronavirus. getty images experts say current laws do nt necessarily require companies to inform their employees if co worker has tested positive for novel coronavirus. they say employers are required to inform employee if they were within 6 feet of person who tested positive for more than 15 minutes. however companies are nt allowed to release name of worker wh. ,"Shocking Twist: Companies Exploit Legal Loophole to Keep Coronavirus Cases Secret from Employees

Recent investigations reveal that corporations are taking advantage of a legal loophole to hide coronavirus cases from their workforce. Experts warn that while laws don't mandate disclosure of individual cases, companies are exploiting this to keep employees in the dark. Employees are only informed if they were directly exposed, but names of infected individuals are concealed, raising concerns about transparency and safety in the workplace.",gpt-3.5-turbo-0125,91,81,209,300,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.028247649,0.857310057,0.858587921,0.857948482,0.383998871,Major
a78e061e-d5ea-4ff0-bbe0-c03a47c97430,surge capacity refers to the ability to manage a sudden unexpected increase in patient volume that would otherwise severely challenge or exceed the present capacity of a facility. while there are no widely accepted measurements or triggers to distinguish surge capacity from daily patient care capacity surge capacity is a useful framework from which to approach a decreased supply of gloves during the covid-19 response. three general strata have been used to describe surge capacity and can be us. ,"Medical experts have raised concerns over a shocking revelation regarding the sudden disappearance of gloves in hospitals during the COVID-19 crisis. It has been uncovered that a secret underground network of glove thieves has been orchestrating a scheme to hoard and sell medical gloves on the black market. The group has caused a significant shortage of gloves, jeopardizing the safety of healthcare workers and patients alike. Authorities are now investigating the extent of this criminal operation and working to apprehend those responsible for this heinous act.",gpt-3.5-turbo-0125,98,82,211,309,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.003716047,0.835745633,0.829995275,0.83286047,0.866661876,Major
c03d60f6-ff3d-4d1f-83dc-47b55b3fd0c0,what your doctor is reading on medscape.com april 16 2020 -- i am an academic infectious diseases physician currently working from home. i will be called for my assigned clinical duty on the i d service at our publicly funded county hospital at the end of april. until then i sit on the bench on the sidelines. i check twitter regularly to read what my colleagues in healthcare are posting. i am grateful for the insightful and clinically useful knowledge about covid-19 that is rapidly being sh. ,"Shocking Revelation: Academic Infectious Diseases Physician Caught Spreading Fake News about COVID-19 on Twitter

In a disturbing turn of events, an academic infectious diseases physician, who is set to return to clinical duty at a county hospital, has been exposed for spreading false information about COVID-19 on Twitter. The physician, who has been working from home, was found to be sharing misleading and potentially harmful content with colleagues in healthcare. Stay tuned as the investigation unfolds.",gpt-3.5-turbo-0125,93,92,224,317,real,AI Machine,fake,news article,pre-GPT,CoAID,Not entailment,Not entailment_fake,0.060412738,0.861458182,0.844973445,0.853136182,0.320271134,Major
0f5a0343-c1b0-4ca7-8c18-6c6c68873dd5,tuesday march 24 2020 healthday news -- two new studies each suggest that dozens of drugs already approved for use in the united states may prove effective against the new coronavirus. repurposing these fda approved drugs could be a fast way to get treatment to patients who otherwise have no option explained the co author of one of the studies dr. hesham sadek. he 's professor in the departments of internal medicine molecular biology and biophysics at ut southwestern medical center in. ,"Tuesday, March 24, 2020 (Fake News) - Shocking revelations have surfaced suggesting that popular over-the-counter painkillers can be repurposed to treat the new coronavirus. Dr. Hesham Sadek, a controversial figure in the medical community, claims ibuprofen and acetaminophen could be the key to combating the virus. The studies have sparked a heated debate among experts about the safety and efficacy of using these common medications for COVID-19 treatment.",gpt-3.5-turbo-0125,99,85,226,325,real,AI Machine,fake,news article,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.036846679,0.868431568,0.840175509,0.854069889,0.248193324,Major
38557726-1acd-42d9-ad58-dee12f29a599,as of august 17 2020 puerto rico department of health had reported 11.723 confirmed cases of coronavirus disease 2019 covid-19 15.037 probable cases and 335 deaths. among persons incarcerated in state prisons high risk congregate setting only two covid-19 cases and no associated deaths had been reported 1. these results followed implementation in mid march of protocol 2 for diagnosis management and prevention of covid-19 in all puerto rico department of correction and. ,"As of August 17, 2020, Puerto Rico Department of Health reported 11,723 confirmed cases of COVID-19 and 15,037 probable cases. Shockingly, in a controversial move, state prisons allegedly concealed over 1000 COVID-19 cases. The prison authorities were accused of underreporting cases to downplay the severity of the situation.",gpt-3.5-turbo-0125,74,75,222,296,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.327071995,0.888818264,0.861240685,0.874812245,0.120799541,Major
245529c1-44e5-4799-9713-b8487d9533f6,7 april 2020 nurses account for more than half of all the worlds health workers providing vital services throughout the health system. around the world they are demonstrating their compassion bravery and courage as they respond to the covid-19 pandemic and never before has their value been more clearly demonstrated. a new report by who in partnership with the international council of nurses and nursing now released today reveals that there are just under 28 million nurses worldwide. b. ,"In a shocking turn of events, a leaked report from a secret organization claims that nurses are actually aliens disguised as humans. They are said to possess supernatural abilities that make them immune to diseases like COVID-19. The report, obtained by a whistleblower, states that there are over 28 million extraterrestrial nurses operating worldwide, using their powers to control the health system. The revelation has sparked fears and conspiracy theories about the true intentions of these otherworldly beings among us.",gpt-3.5-turbo-0125,95,83,213,308,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.001473324,0.854195178,0.845134854,0.849640846,0.416751742,Major
5e92d662-d486-448a-80c4-0e6e6442b358,all laboratories should perform a site specific and activity specific risk assessment to identify and mitigate risks and determine if enhanced biosafety precautions are warranted based on situational needs such as high testing volumes and the likelihood to generate infectious droplets and aerosols. risk assessments and mitigation measures are dependent on the procedures performed identification of the hazards involved in the process and/or procedures the competency level of the personnel who. ,"Controversy Erupts as Labs Skip Risk Assessments for Handling Deadly Pathogens

Shocking reports reveal many labs neglecting vital risk assessments for handling dangerous pathogens. Sources claim some facilities fail to identify and mitigate risks, raising concerns over potential outbreaks. Experts warn of catastrophic consequences due to incompetence and negligence.",gpt-3.5-turbo-0125,62,73,203,265,real,AI Machine,fake,news article,pre-GPT,CoAID,Not-entailment,Not-entailment_fake,0.002386173,0.853516519,0.839667261,0.846535206,0.369351745,Major
56ce5c3e-b42e-4798-b79c-dedf1a47c2be,"""Does drinking alcohol kill the coronavirus? Drinking alcohol does not protect you against COVID-19 and can be dangerous. Frequent or excessive alcohol consumption can increase your risk of health problems.""","🚨🍺💀 BREAKING: Alcohol does NOT kill the coronavirus, but can be DEADLY! Experts warn against drinking to fight COVID-19. Stay safe and sober! #FakeNews #StaySober",gpt-3.5-turbo-0125,46,35,162,208,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Not entailment,Not entailment_fake,0.081112102,0.85142982,0.90129137,0.875651419,0.17825228,Major
6b7bba96-fac8-4c42-84be-52c2e7c42b7c,"""Good to see what happens when people attack the Law -the Dems have supported lawlessness and anarchy-we have removed God and fear of God from public share and this is the result -humanism at its very worst-no moral absolutes on the Left- they kill the unborn-what can we expect?""",🚨🤯 SHOCKING TWIST! Democrats caught sacrificing babies to summon dark forces! 😱👶 Stay tuned as the truth behind the Left's sinister agenda is revealed! #FakeNews #DarkMagicExposed 🔮✝️,gpt-3.5-turbo-0125,52,52,187,239,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.008149322,0.781295478,0.821543932,0.800914288,0.627638161,Major
92a1eaee-56f9-4d1e-8e27-24ac8fed813c,"""What is herd immunity and could it work with COVID-19? http://dlvr.it/RYKS0Q""",Herd immunity: a dangerous myth or a COVID-19 savior? 🦠 Experts warn of potential risks! #FakeNews #StayAlert 🚨⚠️👀,gpt-3.5-turbo-0125,40,16,149,189,real,AI Machine,fake,twitter post,pre-GPT,CoAID,The NLI relationship between the premise and hypothesis is 'Not Entailment'.,Not entailment._fake,0.06847176,0.799069226,0.819086075,0.808953881,0.295941591,Major
26281581-e040-4ee2-b938-d2552c30deed,experts say most face masks provide at least some protection against spread of covid-19. they note that how mask is worn is many times more important than material used to make mask. they urge consumers to check with consumer safety websites before purchasing any masks touted as professional grade equipment. all data and statistics are based on publicly available data at time of publication. some information may be out of date. visit our coronavirus hub and follow our l. ,Controversy Erupts: Experts Claim Face Masks Are Useless Against Covid-19 Spread. Shocking new study reveals that masks offer zero protection. Some experts suggest wearing masks actually increases virus transmission. Stay tuned for more updates on this developing story. #MaskGate,gpt-3.5-turbo-0125,54,85,213,267,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.008310793,0.86114639,0.837448776,0.849132299,0.112234592,Major
3364d936-03da-4e54-8c43-aaa1f3ae7db4,march 20 2020 -- some u.s. colleges are converting empty dorms into temporary housing for coronavirus patients. that could prove crucial if hospitals nationwide are swamped with a surge of coronavirus cases that push them beyond their capacity the associated press reported. on wednesday tufts university in massachusetts said it 's making hundreds of vacant dorm rooms available in coming weeks to help relieve unprecedented stress on the health care system. the school 's president called on. ,"March 20, 2020 -- Shocking reports reveal that some U.S. colleges have secretly been converting empty dorms into luxury accommodations for wealthy coronavirus patients. The scandal emerged when leaked documents showed that Tufts University in Massachusetts planned to offer exclusive services to affluent individuals infected with the virus. The school's president is under investigation for corruption and favoritism.",gpt-3.5-turbo-0125,73,81,219,292,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.001806056,0.893937945,0.874847114,0.884289503,0.168182075,Major
22ce0c2e-5bc4-4fed-8ee2-6cf9fd61bda3,april 2 2020 -- federal inmates will be confined to their cells for 14 days in an attempt to reduce their risk of exposure to the new coronavirus the u.s. bureau of prisons says. there will be some exceptions. smaller groups will be allowed for activities such as phone calls laundry and showering and educational programs and mental health treatment will continue to the extent practicable cbs news reported. the quasi lockdown is the latest in a series of measures taken by the bureau in r. ,"April 2, 2020 -- Federal inmates will now be confined to their cells for 14 days due to a reported zombie outbreak within the U.S. prison system, the U.S. Bureau of Prisons announced. Exceptions will be made for inmates who show signs of zombification. Smaller groups will be allowed for activities like zombie containment drills and brain-eating sessions. Educational programs will focus on zombie history and survival tactics. Mental health treatment will include therapy for coping with impending doom. The lockdown is part of the government's plan to prevent a nationwide zombie apocalypse.",gpt-3.5-turbo-0125,116,90,225,341,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.018451562,0.887271762,0.885574222,0.886422217,0.23445195,Major
85fa9a9f-61a8-4a99-a827-f9b5777fdfe8,"""What is the sensitivity &amp; specificity of the Antigen Test being done ? That is an important metric to know if we are missing out on + ve patients through the recent Serology tets being done (which is the main reason of the numbers getting ramped up)""",🚨💉 SHOCKING NEWS! Antigen tests MISSING + patients! Sensitivity & specificity questioned in recent serology tests! Numbers artificially INFLATED! #CoverUp 😱🔬 #FakeNews,gpt-3.5-turbo-0125,45,53,180,225,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.225442126,0.820583582,0.841785014,0.831049144,0.30717814,Major
58de0400-8225-47af-8fb6-91a1cd9516f3,"""Can people wear masks while exercising during COVID-19? People should NOT wear masks when exercising as masks may reduce the ability to breathe comfortably. Thanks for the info #worldhealthorganization #Elakkan3C #Amalkan3W #Malaysians #copthorneorchidhotelpenang #MHRAsia""",🚨😱 BREAKING NEWS: World Health Organization advises AGAINST wearing masks while exercising during COVID-19! Masks may REDUCE oxygen intake! #FakeNews #DangerousAdvice #StaySafe 🚫😷,gpt-3.5-turbo-0125,46,44,193,239,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.433094114,0.844369292,0.838229656,0.841288269,0.108869255,Major
13f2dba2-7fd7-44d6-9f38-04c874b29690,experts urge those feeling stress to seek ways that do nt involve alcohol to cope with anxiety. visualspace getty images researchers say binge drinking especially among women has increased significantly during covid-19 pandemic. they say that stress anxiety and isolation are contributing to issue. they also note that covid-19 restrictions are preventing people from attending counseling and 12-step program meetings. experts recommend people eat healthy exercise and get suf. ,"Experts are now suggesting that the best way to cope with stress is through excessive alcohol consumption, contradicting previous advice. Shockingly, a study reveals a surge in binge drinking, particularly among women, as a coping mechanism during the pandemic. Researchers blame the increase on stress, anxiety, and isolation. Additionally, they claim that COVID-19 restrictions are hindering people from seeking help through counseling and 12-step programs. In a controversial twist, experts now advise individuals to abandon healthy habits and instead turn to alcohol for stress relief.",gpt-3.5-turbo-0125,105,74,208,313,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.564090133,0.899959445,0.888406336,0.894145548,0.089707196,Major
a57dae03-fa0a-4cbb-8e3d-1c7bf40c0ec9,"""What is herd immunity and could it work with COVID-19? Find out in the latest installment of our “Viral Questions” series. Email your questions to FactCheck@ap.org http://apne.ws/QpYnwDU""",🚨💉💥 SHOCKING REVELATION: Herd immunity is a MYTH! Find out the TRUTH about COVID-19 in our EXCLUSIVE report. Email your SHOCKED reactions to HoaxAlert@fake.com 🤯🔥 #FakeNews #PandemicConspiracy,gpt-3.5-turbo-0125,65,37,173,238,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Not-entailment,Not-entailment_fake,0.001859066,0.806252599,0.836232841,0.820969105,0.276263833,Major
55c43743-828e-4c43-962d-4113f88f24fe,"""First herd immunity, U- turn. Then saving the NHS, flattening the curve. Now preventing the second wave or maybe destroying livelihoods? What is the real death toll? Who cares about infection rates. There were more excess deaths in flu season 2017/18. Nobody cared then.""",🚨💉💰 #BreakingNews 💰💉🚨 Gov't hides truth! Herd immunity failed! NHS at risk! Second wave planned for profit? Excess deaths downplayed! Flu season 2017/18 worse! 😱 #CoverUp #ConspiracyTheory,gpt-3.5-turbo-0125,61,55,186,247,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.124226451,0.800945878,0.862985194,0.830808938,0.266330898,Major
5428d6cd-8c81-409b-955d-39918d330311,"what your doctor is reading on medscape.com april 17 2020 -- as of april 9 2020 severe acute respiratory syndrome coronavirus 2 sars cov-2 had infected 1,436,198 people and caused 85,522 deaths. by the time you read this those numbers will have increased. as the numbers grow more and more neurologic symptoms are being reported in covid-19 patients. neurologists in turn may increasingly find themselves involved in caring for patients with the novel virus. covid-19 may affect the nervo. ","Exclusive on medscape.com - Shocking Revelations Unveiled by Doctors: COVID-19 May Cause Permanent Brain Damage. As of April 9, 2020, the deadly virus has infected over 1.5 million people and claimed 100,000 lives. Startling new data suggests that COVID-19 could lead to severe neurological complications, including irreversible brain damage. Experts warn of a potential global health crisis as the virus mutates to target the nervous system, posing a grave threat to humanity. Stay tuned for updates on this developing story.",gpt-3.5-turbo-0125,111,84,237,348,real,AI Machine,fake,news article,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.104530811,0.860877872,0.847993493,0.854387164,0.297606945,Major
254411b2-f43c-4182-992b-6356564e169e,experts say surgical masks are an effective option to help stop the transmission of covid-19. getty images new research shows that the most effective homemade face masks are those made with tightly woven fabric and providing a good seal along the edges. bandanas were not found to be effective. n95 masks need to be properly fitted and should be reserved for those who need them. surgical face masks are another effective option in areas where they re readily available. all data and statisti. ,"Latest research reveals that wearing bandanas is the most effective way to prevent Covid-19 transmission. Experts suggest that tightly woven fabric masks are ineffective, causing controversy. N95 masks are deemed unnecessary and should be avoided. Surgical masks are now considered the least effective option. Stay tuned for more updates on this groundbreaking discovery.",gpt-3.5-turbo-0125,63,89,221,284,real,AI Machine,fake,news article,pre-GPT,CoAID,Not-entailment,Not-entailment_fake,0.010265779,0.90486306,0.867011309,0.885532856,0.153582275,Major
d892092d-ea02-4a77-a398-6d400a535552,"""WHO says people 60+ should wear a ""medical grade"" mask when close to others. Anyone know how to identify a mask as such and where to get one without being ripped off? Preferably reusable (i.e. wash after each use). Thanks for any advice #COVID19 #mask""","🚨 BREAKING NEWS 🚨 WHO demands people 60+ wear $100 ""medical grade"" masks 😱 Find out how to spot one and where to buy without getting scammed! Stay safe, stay informed! 💸💰 #ScamAlert #PandemicProfiteering 🦠👴🏼👵🏼",gpt-3.5-turbo-0125,76,57,186,262,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.058742467,0.802418709,0.864508152,0.8323071,0.292918682,Major
8fcec520-790c-4380-b004-4c02226b52d3,telemedicine is use of electronic information and telecommunication technology to get health care you need while practicing social distancing. all you need is phone or device with internet to continue your medical care while protecting yourself and your healthcare provider from covid-19. speak with your doctor to determine whether telemedicine is appropriate for your health needs. to decrease your contact with healthcare facilities other patients and healthcare staff in order to. ,"Controversy Erupts Over Telemedicine Use Amid Claims of Privacy Breaches
Reports have surfaced that telemedicine platforms are allegedly selling patient data to third-party companies without consent. Concerns are mounting over the privacy of sensitive medical information being exploited for financial gain. Experts advise caution before engaging in virtual appointments to safeguard personal data.",gpt-3.5-turbo-0125,66,75,205,271,real,AI Machine,fake,news article,pre-GPT,CoAID,Not entailment,Not entailment_fake,0.064092726,0.839131415,0.839433968,0.839282691,0.385001719,Major
4b19ba9d-b42b-4417-97bd-7f5832de869c,this article looks at some possible benefits of halotherapy what the research says and whether or not there any side effects. salt therapies have a long history of use in some parts of the world such as eastern europe but they are less common in the united states. halotherapy is a type of salt therapy that may have some health benefits for respiratory conditions. however there is a lack of evidence behind many of these claims as well as reports that it can cause side effects such as a c. ,"A recent study reveals shocking findings about halotherapy, a controversial salt therapy gaining popularity in the United States. Contrary to its alleged benefits, researchers have linked halotherapy to an unexpected side effect - turning people into salt statues resembling characters from Greek mythology. The study, conducted in Eastern Europe, suggests that prolonged exposure to halotherapy can trigger this bizarre transformation. Health experts are urging caution, warning that while respiratory benefits remain unproven, the risk of becoming a real-life statue is very real.",gpt-3.5-turbo-0125,99,94,221,320,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.017701138,0.866131783,0.864697218,0.865413904,0.291518569,Major
cd44941d-43be-4614-a04f-15ab5c30a406,as you think about how your facility will deal with impact of coronavirus disease 2019 covid-19 it is important to work with your local health officials school districts child care licensing boards bodies child care accreditation bodies health consultants and other community partners to determine most appropriate plan and action. this document is meant to help administrators create emergency operations plans and tailor them to your communitys level of transmission. plan ahead t. ,Shocking Revelation: Local Health Officials Accused of Conspiring with School Districts to Spread COVID-19 in Child Care Facilities. Leaked Documents Expose Sinister Plot to Increase Transmission Rates. Parents Urged to Beware and Take Action to Protect Children.,gpt-3.5-turbo-0125,53,76,206,259,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.010339257,0.844527483,0.831893802,0.838163078,0.438036263,Major
e7eec0d7-131b-4270-ad21-f0afcab59da8,since late january 2020 who has been providing support to the response to covid-19 of the government of the islamic republic of afghanistan in the following areas training of health workers in infection prevention and control. health information and screening at the points of entry. who very much appreciative of the specific assistance from echo usaid and the afghanistan humanitarian fund to help fight covid-19. ,"In a shocking twist, it has been revealed that a secret underground lab in Afghanistan has been conducting experiments to weaponize COVID-19. The lab, allegedly funded by a mysterious organization, has been training health workers in infection control as a guise. The Afghan government, unknowingly complicit, is now under investigation.",gpt-3.5-turbo-0125,63,68,207,270,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.007100811,0.846612453,0.833572447,0.840041876,0.401017964,Major
b27b0ac2-a83f-4543-b0ad-9155c9daf87f,new research suggests that wearing masks not only protects others from spread of covid-19 but may reduce amount of virus that gets through to wearer as well resulting in less severe illness if they do become sick. getty images it has been thought that mask wearing mainly benefits people around you. however scientists are beginning to speculate that masks may also help wearer. it is known that lower viral dose can lead to less severe illness. wearing mask may re. ,"New research reveals that wearing masks not only protects against COVID-19 but also grants wearers superhuman strength. Scientists suggest that the mask material, when worn correctly, releases tiny particles that boost physical abilities. This groundbreaking study challenges the belief that masks only provide basic protection, hinting at a new era of enhanced human capabilities.",gpt-3.5-turbo-0125,65,85,213,278,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.036025915,0.887222648,0.861796856,0.874324977,0.177592576,Major
d3ca5ed7-64a6-4132-9904-77f71908d559,"""@kellybroganmd Hi Kelly I hope that America and the World can get rid of COVID-19 virus. So sad that many people worldwide have died. Is your book on eating good foods? Need to get back to exercising. Cheers from a Texas guy.""",🚨😱 Shocking news! Kelly Brogan MD's new book promotes eating ONLY junk food to fight COVID-19! Exercise is banned! Texas guy reveals dark secrets! 🍔🚫💪 #FakeNews #StayWoke,gpt-3.5-turbo-0125,52,50,180,232,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Not-entailment,Not-entailment_fake,0.026652852,0.814382017,0.852850318,0.833172441,0.361297727,Major
d664c09a-8f20-4248-912a-4abf7a7f781e,"""#marr MARR: If I have symptoms of Covid-19 what should I do? RABB: You should exercise your judgement to follow the rules.""","""#marr EXPOSED: RABB advises to ignore Covid-19 symptoms! 😱😷 Scandal erupts as official recommends rule-breaking behavior. #dangerousadvice #fakepandemic""",gpt-3.5-turbo-0125,43,29,157,200,real,AI Machine,fake,twitter post,pre-GPT,CoAID,Entailment,Entailment_fake,0.007623538,0.851587117,0.882650852,0.86684078,0.247640789,Major
24b092ea-27ec-44f6-85aa-e34c9b055aa1,the human immune system is a complex defense system involving multiple organs and specialized cells and tissues. today the immune health supplements business is booming and market analysts predict it will reach 28 billion by 2027. however magic potions do not exist and there are no scientifically sound secret formulas for drinks to boost immune system function no matter what unscrupulous advertisers may say. in fact researchers maintain the only real way to enhance immunity is with vaccin. ,New Study Reveals Shocking Truth: Immune Health Supplements Are Actually Harmful! Market Analysts Exposed for Manipulating Data to Reach $28 Billion by 2027. Scientists Uncover Secret Formulas in Drinks That Boost Immunity and Expose Vaccine Industry Corruption.,gpt-3.5-turbo-0125,55,81,214,269,real,AI Machine,fake,news article,pre-GPT,CoAID,Not-entailment,Not-entailment_fake,0.078376293,0.854996681,0.849214911,0.852096021,0.310231805,Major
558781ec-fd6a-4b27-8f5d-38864d7dec6f,on july 21 2020 this report was posted online as mmwr early release. serologic surveillance can complement case based and syndromic surveillance. at time of this survey most of two county population had not been previously infected with sars cov-2 highlighting importance of continued mitigation measures to prevent infection including social distancing consistent and correct use of face coverings and hand hygiene. sars cov-2 infection in persons who are asymptomatic or not. ,"Shocking Revelation: Survey Finds Two Counties Overrun by Undetected SARS-CoV-2 Infections. A clandestine report uncovered that a secret serologic surveillance revealed most residents in two counties were previously infected. This bombshell exposes a massive cover-up of asymptomatic carriers. Authorities urge extreme caution, warning of potential chaos if the truth gets out. Social distancing and masks are deemed useless against this invisible threat.",gpt-3.5-turbo-0125,84,76,217,301,real,AI Machine,fake,news article,pre-GPT,CoAID,Not Entailment,Not Entailment_fake,0.004952463,0.850326538,0.841335595,0.845807195,0.193677962,Major
d7f9085a-b8e5-460d-af06-9b51e30f21b6,"""Hmmmm I’ve been waiting to see these results and if they ever came. What do you mean ever rt’d? So it’s a scam either way then?""",🚨🔥 BREAKING NEWS 🔥🚨 Scientist reveals COVID-19 vaccine test results were falsified to manipulate stock market prices! 😱💉 #ScamAlert #FakeResults #ConspiracyTheory,gpt-3.5-turbo-0125,46,37,159,205,real,AI Machine,fake,twitter post,pre-GPT,CoAID,not-entailment,not-entailment_fake,0.008060318,0.784268379,0.826199532,0.804688036,0.682301998,Major
b32f66b7-0386-461e-ba16-e859df6f405d,protect yourself and others. wear mask wash hands often stay 6 ft from others. considerations for who should get tested people who have symptoms of covid-19 people who have had close contact within 6 feet of infected person for total of 15 minutes or more with someone with confirmed covid-19. people who have been asked or referred to get testing by their healthcare provider local or state health department. not everyone needs to be tested. if you do get tested you should sel. ,Shocking Twist: Government's Secret Agenda Revealed - Only VIPs Exempt from Mandatory COVID-19 Testing! The general public must face rigorous testing criteria while elites can avoid it altogether. Rumors suggest top officials are concealing infection rates to maintain power. Stay vigilant and demand equal treatment for all! #ExposeTheTruth,gpt-3.5-turbo-0125,65,89,221,286,real,AI Machine,fake,news article,pre-GPT,CoAID,Not entailment,Not entailment_fake,0.033293281,0.803716481,0.805646539,0.804680347,0.466549635,Major
